Name,Count,Rank,Percent,Overall_Rank,Total_Count
BASNIGHT,2487,11412,0.001,11412,2487
BARBARA,2487,11413,0.001,11413,2487
BACKES,2487,11414,0.001,11414,2487
AXTELL,2487,11415,0.001,11415,2487
AUST,2487,11416,0.001,11416,2487
AU,2487,11417,0.001,11417,2487
ATTERBERRY,2487,11418,0.001,11418,2487
ALVARES,2487,11419,0.001,11419,2487
ALT,2487,11420,0.001,11420,2487
ALEGRIA,2487,11421,0.001,11421,2487
ABE,2487,11422,0.001,11422,2487
YOW,2487,11423,0.001,11423,2487
YIP,2487,11424,0.001,11424,2487
WOODELL,2487,11425,0.001,11425,2487
WOJCIECHOWSKI,2487,11426,0.001,11426,2487
WINFREE,2487,11427,0.001,11427,2487
WINBUSH,2487,11428,0.001,11428,2487
WIEST,2487,11429,0.001,11429,2487
WESNER,2487,11430,0.001,11430,2487
WAX,2487,11431,0.001,11431,2487
WAMSLEY,2487,11432,0.001,11432,2487
WAKEMAN,2487,11433,0.001,11433,2487
VERNER,2487,11434,0.001,11434,2487
TRUEX,2487,11435,0.001,11435,2487
TRAFTON,2487,11436,0.001,11436,2487
TOMAN,2487,11437,0.001,11437,2487
THORSEN,2487,11438,0.001,11438,2487
THOR,2487,11439,0.001,11439,2487
THEUS,2487,11440,0.001,11440,2487
TELLIER,2487,11441,0.001,11441,2487
TALLANT,2487,11442,0.001,11442,2487
SZETO,2487,11443,0.001,11443,2487
STROPE,2487,11444,0.001,11444,2487
STILLS,2487,11445,0.001,11445,2487
STAGE,2487,11446,0.001,11446,2487
SORG,2487,11447,0.001,11447,2487
SIMKINS,2487,11448,0.001,11448,2487
SHUEY,2487,11449,0.001,11449,2487
SHAUL,2487,11450,0.001,11450,2487
SERVIN,2487,11451,0.001,11451,2487
SERIO,2487,11452,0.001,11452,2487
SERAFIN,2487,11453,0.001,11453,2487
SENIOR,2487,11454,0.001,11454,2487
SEBRING,2487,11455,0.001,11455,2487
SALGUERO,2487,11456,0.001,11456,2487
SABA,2487,11457,0.001,11457,2487
RYERSON,2487,11458,0.001,11458,2487
RUDDER,2487,11459,0.001,11459,2487
RUARK,2487,11460,0.001,11460,2487
ROTHER,2487,11461,0.001,11461,2487
ROHRBAUGH,2487,11462,0.001,11462,2487
ROHRBACH,2487,11463,0.001,11463,2487
ROHAN,2487,11464,0.001,11464,2487
ROGERSON,2487,11465,0.001,11465,2487
RISHER,2487,11466,0.001,11466,2487
RIGG,2487,11467,0.001,11467,2487
REESER,2487,11468,0.001,11468,2487
PRYCE,2487,11469,0.001,11469,2487
PROKOP,2487,11470,0.001,11470,2487
PRINS,2487,11471,0.001,11471,2487
PRIEBE,2487,11472,0.001,11472,2487
PREJEAN,2487,11473,0.001,11473,2487
PINHEIRO,2487,11474,0.001,11474,2487
PETRONE,2487,11475,0.001,11475,2487
PETRI,2487,11476,0.001,11476,2487
PENSON,2487,11477,0.001,11477,2487
PEARLMAN,2487,11478,0.001,11478,2487
PARIKH,2487,11479,0.001,11479,2487
PAL,2487,11480,0.001,11480,2487
PAIR,2487,11481,0.001,11481,2487
NATOLI,2487,11482,0.001,11482,2487
MURAKAMI,2487,11483,0.001,11483,2487
MULLIKIN,2487,11484,0.001,11484,2487
MULLANE,2487,11485,0.001,11485,2487
MOTES,2487,11486,0.001,11486,2487
MORNINGSTAR,2487,11487,0.001,11487,2487
MONKS,2487,11488,0.001,11488,2487
MCVEIGH,2487,11489,0.001,11489,2487
MCGRADY,2487,11490,0.001,11490,2487
MCGAUGHEY,2487,11491,0.001,11491,2487
MCCURLEY,2487,11492,0.001,11492,2487
MASI,2487,11493,0.001,11493,2487
MARCHAN,2487,11494,0.001,11494,2487
MANSKE,2487,11495,0.001,11495,2487
MAINE,2487,11496,0.001,11496,2487
MAEZ,2487,11497,0.001,11497,2487
LUSBY,2487,11498,0.001,11498,2487
LINDE,2487,11499,0.001,11499,2487
LILE,2487,11500,0.001,11500,2487
LIKENS,2487,11501,0.001,11501,2487
LICON,2487,11502,0.001,11502,2487
LEROUX,2487,11503,0.001,11503,2487
LEMAIRE,2487,11504,0.001,11504,2487
LEGETTE,2487,11505,0.001,11505,2487
LAX,2487,11506,0.001,11506,2487
LASKEY,2487,11507,0.001,11507,2487
LAPRADE,2487,11508,0.001,11508,2487
LAPLANT,2487,11509,0.001,11509,2487
LADY,2487,11510,0.001,11510,2487
KOLAR,2487,11511,0.001,11511,2487
KITTREDGE,2487,11512,0.001,11512,2487
KINLEY,2487,11513,0.001,11513,2487
KERBER,2487,11514,0.001,11514,2487
KANAGY,2487,11515,0.001,11515,2487
JOHANNES,2487,11516,0.001,11516,2487
JETTON,2487,11517,0.001,11517,2487
JAYNE,2487,11518,0.001,11518,2487
JANUARY,2487,11519,0.001,11519,2487
JANIK,2487,11520,0.001,11520,2487
IPPOLITO,2487,11521,0.001,11521,2487
INOUYE,2487,11522,0.001,11522,2487
HUNSINGER,2487,11523,0.001,11523,2487
HOWLEY,2487,11524,0.001,11524,2487
HOWERY,2487,11525,0.001,11525,2487
HORRELL,2487,11526,0.001,11526,2487
HOOSIER,2487,11527,0.001,11527,2487
HOLTHAUS,2487,11528,0.001,11528,2487
HINER,2487,11529,0.001,11529,2487
HILSON,2487,11530,0.001,11530,2487
HILDERBRAND,2487,11531,0.001,11531,2487
HASAN,2487,11532,0.001,11532,2487
HARTZLER,2487,11533,0.001,11533,2487
HARNISH,2487,11534,0.001,11534,2487
HARADA,2487,11535,0.001,11535,2487
HANSFORD,2487,11536,0.001,11536,2487
HALLIGAN,2487,11537,0.001,11537,2487
HAGEDORN,2487,11538,0.001,11538,2487
GWYNN,2487,11539,0.001,11539,2487
GUDINO,2487,11540,0.001,11540,2487
GREENSTEIN,2487,11541,0.001,11541,2487
GREEAR,2487,11542,0.001,11542,2487
GRACEY,2487,11543,0.001,11543,2487
GOUDEAU,2487,11544,0.001,11544,2487
GOSE,2487,11545,0.001,11545,2487
GOODNER,2487,11546,0.001,11546,2487
GINSBURG,2487,11547,0.001,11547,2487
GERTH,2487,11548,0.001,11548,2487
GERNER,2487,11549,0.001,11549,2487
FYFE,2487,11550,0.001,11550,2487
FUJII,2487,11551,0.001,11551,2487
FRIER,2487,11552,0.001,11552,2487
FRENETTE,2487,11553,0.001,11553,2487
FOLMAR,2487,11554,0.001,11554,2487
FLEISHER,2487,11555,0.001,11555,2487
FLEISCHMANN,2487,11556,0.001,11556,2487
FETZER,2487,11557,0.001,11557,2487
FERN,2487,11558,0.001,11558,2487
EISENMAN,2487,11559,0.001,11559,2487
EARHART,2487,11560,0.001,11560,2487
DUPUY,2487,11561,0.001,11561,2487
DUNKELBERGER,2487,11562,0.001,11562,2487
DRUMMER,2487,11563,0.001,11563,2487
DREXLER,2487,11564,0.001,11564,2487
DILLINGER,2487,11565,0.001,11565,2487
DILBECK,2487,11566,0.001,11566,2487
DIANA,2487,11567,0.001,11567,2487
DEWALD,2487,11568,0.001,11568,2487
DEMBY,2487,11569,0.001,11569,2487
DEFORD,2487,11570,0.001,11570,2487
DANIELL,2487,11571,0.001,11571,2487
DAKE,2487,11572,0.001,11572,2487
CRAINE,2487,11573,0.001,11573,2487
COMO,2487,11574,0.001,11574,2487
CLEVER,2487,11575,0.001,11575,2487
CHESNUT,2487,11576,0.001,11576,2487
CASADY,2487,11577,0.001,11577,2487
CARSTENS,2487,11578,0.001,11578,2487
CARRICK,2487,11579,0.001,11579,2487
CARINO,2487,11580,0.001,11580,2487
CARIGNAN,2487,11581,0.001,11581,2487
CANCHOLA,2487,11582,0.001,11582,2487
CALE,2487,11583,0.001,11583,2487
BUSHONG,2487,11584,0.001,11584,2487
BURMAN,2487,11585,0.001,11585,2487
BUONO,2487,11586,0.001,11586,2487
BROWNLOW,2487,11587,0.001,11587,2487
BROACH,2487,11588,0.001,11588,2487
BRITTEN,2487,11589,0.001,11589,2487
BRICKHOUSE,2487,11590,0.001,11590,2487
BOYDEN,2487,11591,0.001,11591,2487
BOULTON,2487,11592,0.001,11592,2487
BORNE,2487,11593,0.001,11593,2487
BORLAND,2487,11594,0.001,11594,2487
BOHRER,2487,11595,0.001,11595,2487
BLUBAUGH,2487,11596,0.001,11596,2487
BEVER,2487,11597,0.001,11597,2487
BERGGREN,2487,11598,0.001,11598,2487
BENEVIDES,2487,11599,0.001,11599,2487
AROCHO,2487,11600,0.001,11600,2487
ARENDS,2487,11601,0.001,11601,2487
AMEZCUA,2487,11602,0.001,11602,2487
ALMENDAREZ,2487,11603,0.001,11603,2487
ZALEWSKI,2487,11604,0.001,11604,2487
WITZEL,2487,11605,0.001,11605,2487
WINKFIELD,2487,11606,0.001,11606,2487
WILHOITE,2487,11607,0.001,11607,2487
VARA,2487,11608,0.001,11608,2487
VANGUNDY,2487,11609,0.001,11609,2487
VANFLEET,2487,11610,0.001,11610,2487
VANETTEN,2487,11611,0.001,11611,2487
VANDERGRIFF,2487,11612,0.001,11612,2487
URBANSKI,2487,11613,0.001,11613,2487
TYRELL,2487,11614,0.001,11614,2487
TROIANO,2487,11615,0.001,11615,2487
TICKLE,2487,11616,0.001,11616,2487
THIBODAUX,2487,11617,0.001,11617,2487
STRAUS,2487,11618,0.001,11618,2487
STONEKING,2487,11619,0.001,11619,2487
STJEAN,2487,11620,0.001,11620,2487
STILLINGS,2487,11621,0.001,11621,2487
STIFF,2487,11622,0.001,11622,2487
STANGE,2487,11623,0.001,11623,2487
SQUARE,2487,11624,0.001,11624,2487
SPEICHER,2487,11625,0.001,11625,2487
SPEEGLE,2487,11626,0.001,11626,2487
SOWA,2487,11627,0.001,11627,2487
SMELTZER,2487,11628,0.001,11628,2487
SLAWSON,2487,11629,0.001,11629,2487
SIMMONDS,2487,11630,0.001,11630,2487
SHUTTLEWORTH,2487,11631,0.001,11631,2487
SERPA,2487,11632,0.001,11632,2487
SENGER,2487,11633,0.001,11633,2487
SEIDMAN,2487,11634,0.001,11634,2487
SCHWEIGER,2487,11635,0.001,11635,2487
SCHLOSS,2487,11636,0.001,11636,2487
SCHIMMEL,2487,11637,0.001,11637,2487
SCHECHTER,2487,11638,0.001,11638,2487
SAYLER,2487,11639,0.001,11639,2487
SABB,2487,11640,0.001,11640,2487
SABATINI,2487,11641,0.001,11641,2487
RONAN,2487,11642,0.001,11642,2487
RODIGUEZ,2487,11643,0.001,11643,2487
RIGGLEMAN,2487,11644,0.001,11644,2487
RICHINS,2487,11645,0.001,11645,2487
REEP,2487,11646,0.001,11646,2487
REAMER,2487,11647,0.001,11647,2487
PRUNTY,2487,11648,0.001,11648,2487
PORATH,2487,11649,0.001,11649,2487
PLUNK,2487,11650,0.001,11650,2487
PILAND,2487,11651,0.001,11651,2487
PHILBROOK,2487,11652,0.001,11652,2487
PETTITT,2487,11653,0.001,11653,2487
PERNA,2487,11654,0.001,11654,2487
PERALEZ,2487,11655,0.001,11655,2487
PASCALE,2487,11656,0.001,11656,2487
PADULA,2487,11657,0.001,11657,2487
OBOYLE,2487,11658,0.001,11658,2487
NIVENS,2487,11659,0.001,11659,2487
NICKOLS,2487,11660,0.001,11660,2487
MURPH,2487,11661,0.001,11661,2487
MUNDT,2487,11662,0.001,11662,2487
MUNDEN,2487,11663,0.001,11663,2487
MONTIJO,2487,11664,0.001,11664,2487
MCMANIS,2487,11665,0.001,11665,2487
MCGRANE,2487,11666,0.001,11666,2487
MCCRIMMON,2487,11667,0.001,11667,2487
MANZI,2487,11668,0.001,11668,2487
MANGOLD,2487,11669,0.001,11669,2487
MALICK,2487,11670,0.001,11670,2487
MAHAR,2487,11671,0.001,11671,2487
MADDOCK,2487,11672,0.001,11672,2487
LUST,2487,11673,0.001,11673,2487
LOSEY,2487,11674,0.001,11674,2487
LOOP,2487,11675,0.001,11675,2487
LITTEN,2487,11676,0.001,11676,2487
LINER,2487,11677,0.001,11677,2487
LEFF,2487,11678,0.001,11678,2487
LEEDY,2487,11679,0.001,11679,2487
LEAVELL,2487,11680,0.001,11680,2487
LADUE,2487,11681,0.001,11681,2487
KRAHN,2487,11682,0.001,11682,2487
KLUGE,2487,11683,0.001,11683,2487
JUNKER,2487,11684,0.001,11684,2487
IVERSEN,2487,11685,0.001,11685,2487
IMLER,2487,11686,0.001,11686,2487
HURTT,2487,11687,0.001,11687,2487
HUIZAR,2487,11688,0.001,11688,2487
HUBBERT,2487,11689,0.001,11689,2487
HOWINGTON,2487,11690,0.001,11690,2487
HOLLOMON,2487,11691,0.001,11691,2487
HOLDREN,2487,11692,0.001,11692,2487
HOISINGTON,2487,11693,0.001,11693,2487
HISE,2487,11694,0.001,11694,2487
HEIDEN,2487,11695,0.001,11695,2487
HAUGE,2487,11696,0.001,11696,2487
HARTIGAN,2487,11697,0.001,11697,2487
GUTIRREZ,2487,11698,0.001,11698,2487
GRIFFIE,2487,11699,0.001,11699,2487
GREENHILL,2487,11700,0.001,11700,2487
GRATTON,2487,11701,0.001,11701,2487
GRANATA,2487,11702,0.001,11702,2487
GOTTFRIED,2487,11703,0.001,11703,2487
GERTZ,2487,11704,0.001,11704,2487
GAUTREAUX,2487,11705,0.001,11705,2487
FURRY,2487,11706,0.001,11706,2487
FUREY,2487,11707,0.001,11707,2487
FUNDERBURG,2487,11708,0.001,11708,2487
FLIPPEN,2487,11709,0.001,11709,2487
FITZGIBBON,2487,11710,0.001,11710,2487
FERGUS,2487,11711,0.001,11711,2487
FELICE,2487,11712,0.001,11712,2487
EYE,2487,11713,0.001,11713,2487
DYAR,2487,11714,0.001,11714,2487
DRUCKER,2487,11715,0.001,11715,2487
DONOGHUE,2487,11716,0.001,11716,2487
DILDY,2487,11717,0.001,11717,2487
DEVERS,2487,11718,0.001,11718,2487
DETWEILER,2487,11719,0.001,11719,2487
DESPRES,2487,11720,0.001,11720,2487
DENBY,2487,11721,0.001,11721,2487
DEGEORGE,2487,11722,0.001,11722,2487
CUETO,2487,11723,0.001,11723,2487
CRANSTON,2487,11724,0.001,11724,2487
COURVILLE,2487,11725,0.001,11725,2487
CLUKEY,2487,11726,0.001,11726,2487
CIRILLO,2487,11727,0.001,11727,2487
CHON,2487,11728,0.001,11728,2487
CHIVERS,2487,11729,0.001,11729,2487
CAUDILLO,2487,11730,0.001,11730,2487
CATT,2487,11731,0.001,11731,2487
BUTERA,2487,11732,0.001,11732,2487
BULLUCK,2487,11733,0.001,11733,2487
BUCKMASTER,2487,11734,0.001,11734,2487
BRAUNSTEIN,2487,11735,0.001,11735,2487
BRACAMONTE,2487,11736,0.001,11736,2487
BOURDEAU,2487,11737,0.001,11737,2487
BORDER,2487,11738,0.001,11738,2487
BONNETTE,2487,11739,0.001,11739,2487
BOBADILLA,2487,11740,0.001,11740,2487
BOAZ,2487,11741,0.001,11741,2487
BLACKLEDGE,2487,11742,0.001,11742,2487
BESHEARS,2487,11743,0.001,11743,2487
BERNHARD,2487,11744,0.001,11744,2487
BERGESON,2487,11745,0.001,11745,2487
BAVER,2487,11746,0.001,11746,2487
BARTHEL,2487,11747,0.001,11747,2487
BALSAMO,2487,11748,0.001,11748,2487
BAK,2487,11749,0.001,11749,2487
AZIZ,2487,11750,0.001,11750,2487
AWAD,2487,11751,0.001,11751,2487
AUTHEMENT,2487,11752,0.001,11752,2487
ALTOM,2487,11753,0.001,11753,2487
ALTIERI,2487,11754,0.001,11754,2487
ABELS,2487,11755,0.001,11755,2487
ZIGLER,2487,11756,0.001,11756,2487
ZHU,2487,11757,0.001,11757,2487
YOUNKER,2487,11758,0.001,11758,2487
YEOMANS,2487,11759,0.001,11759,2487
YEARWOOD,2487,11760,0.001,11760,2487
WURSTER,2487,11761,0.001,11761,2487
WINGET,2487,11762,0.001,11762,2487
WHITSETT,2487,11763,0.001,11763,2487
WECHSLER,2487,11764,0.001,11764,2487
WEATHERWAX,2487,11765,0.001,11765,2487
WATHEN,2487,11766,0.001,11766,2487
WARRINER,2487,11767,0.001,11767,2487
WANAMAKER,2487,11768,0.001,11768,2487
WALRAVEN,2487,11769,0.001,11769,2487
VIENS,2487,11770,0.001,11770,2487
VANDEMARK,2487,11771,0.001,11771,2487
VANCAMP,2487,11772,0.001,11772,2487
UCHIDA,2487,11773,0.001,11773,2487
TRIANA,2487,11774,0.001,11774,2487
TINOCO,2487,11775,0.001,11775,2487
TERPSTRA,2487,11776,0.001,11776,2487
TELLIS,2487,11777,0.001,11777,2487
TARIN,2487,11778,0.001,11778,2487
TARANTO,2487,11779,0.001,11779,2487
TAKACS,2487,11780,0.001,11780,2487
STUDDARD,2487,11781,0.001,11781,2487
STRUTHERS,2487,11782,0.001,11782,2487
STROUT,2487,11783,0.001,11783,2487
STILLER,2487,11784,0.001,11784,2487
SPATARO,2487,11785,0.001,11785,2487
SODERQUIST,2487,11786,0.001,11786,2487
SLIGER,2487,11787,0.001,11787,2487
SILBERMAN,2487,11788,0.001,11788,2487
SHURTLEFF,2487,11789,0.001,11789,2487
SHEETZ,2487,11790,0.001,11790,2487
SCHILLINGER,2487,11791,0.001,11791,2487
RITCH,2487,11792,0.001,11792,2487
REIF,2487,11793,0.001,11793,2487
RAYBON,2487,11794,0.001,11794,2487
RATZLAFF,2487,11795,0.001,11795,2487
RADLEY,2487,11796,0.001,11796,2487
PUTT,2487,11797,0.001,11797,2487
PUTNEY,2487,11798,0.001,11798,2487
PRIME,2487,11799,0.001,11799,2487
PRESS,2487,11800,0.001,11800,2487
PINETTE,2487,11801,0.001,11801,2487
PINER,2487,11802,0.001,11802,2487
PETRIN,2487,11803,0.001,11803,2487
PARISE,2487,11804,0.001,11804,2487
OSBOURNE,2487,11805,0.001,11805,2487
NYMAN,2487,11806,0.001,11806,2487
NORTHINGTON,2487,11807,0.001,11807,2487
NOBLITT,2487,11808,0.001,11808,2487
NISHIMURA,2487,11809,0.001,11809,2487
NELL,2487,11810,0.001,11810,2487
NEHER,2487,11811,0.001,11811,2487
NALLS,2487,11812,0.001,11812,2487
NACCARATO,2487,11813,0.001,11813,2487
MUCHA,2487,11814,0.001,11814,2487
MOUNCE,2487,11815,0.001,11815,2487
MIRON,2487,11816,0.001,11816,2487
MILLIS,2487,11817,0.001,11817,2487
MEANEY,2487,11818,0.001,11818,2487
MCNICHOLS,2487,11819,0.001,11819,2487
MCKINNIS,2487,11820,0.001,11820,2487
MCJUNKIN,2487,11821,0.001,11821,2487
MCDUFFY,2487,11822,0.001,11822,2487
MAX,2487,11823,0.001,11823,2487
MARCELLO,2487,11824,0.001,11824,2487
MANRIQUE,2487,11825,0.001,11825,2487
MANNION,2487,11826,0.001,11826,2487
MANGUAL,2487,11827,0.001,11827,2487
MALVEAUX,2487,11828,0.001,11828,2487
MAINS,2487,11829,0.001,11829,2487
LUMSDEN,2487,11830,0.001,11830,2487
LUCIEN,2487,11831,0.001,11831,2487
LOHMANN,2487,11832,0.001,11832,2487
LIPE,2487,11833,0.001,11833,2487
LIGHTSEY,2487,11834,0.001,11834,2487
LEMASTERS,2487,11835,0.001,11835,2487
LEIST,2487,11836,0.001,11836,2487
LAXTON,2487,11837,0.001,11837,2487
LAVERRIERE,2487,11838,0.001,11838,2487
LATORRE,2487,11839,0.001,11839,2487
LAMONS,2487,11840,0.001,11840,2487
KRAL,2487,11841,0.001,11841,2487
KOPF,2487,11842,0.001,11842,2487
KNAUER,2487,11843,0.001,11843,2487
KITT,2487,11844,0.001,11844,2487
KAUL,2487,11845,0.001,11845,2487
KARAS,2487,11846,0.001,11846,2487
KAMPS,2487,11847,0.001,11847,2487
JUSINO,2487,11848,0.001,11848,2487
JANIS,2487,11849,0.001,11849,2487
ISLAM,2487,11850,0.001,11850,2487
HULLINGER,2487,11851,0.001,11851,2487
HUGES,2487,11852,0.001,11852,2487
HORNUNG,2487,11853,0.001,11853,2487
HISER,2487,11854,0.001,11854,2487
HEMPEL,2487,11855,0.001,11855,2487
HELSEL,2487,11856,0.001,11856,2487
HASSINGER,2487,11857,0.001,11857,2487
HARGRAVES,2487,11858,0.001,11858,2487
HAMMES,2487,11859,0.001,11859,2487
HALLBERG,2487,11860,0.001,11860,2487
GUTMAN,2487,11861,0.001,11861,2487
GUMBS,2487,11862,0.001,11862,2487
GRUVER,2487,11863,0.001,11863,2487
GRADDY,2487,11864,0.001,11864,2487
GONSALES,2487,11865,0.001,11865,2487
GONCALVES,2487,11866,0.001,11866,2487
GLENNON,2487,11867,0.001,11867,2487
GILFORD,2487,11868,0.001,11868,2487
GENO,2487,11869,0.001,11869,2487
FRESHOUR,2487,11870,0.001,11870,2487
FLIPPO,2487,11871,0.001,11871,2487
FIFER,2487,11872,0.001,11872,2487
FEW,2487,11873,0.001,11873,2487
FERMIN,2487,11874,0.001,11874,2487
FASON,2487,11875,0.001,11875,2487
FARRISH,2487,11876,0.001,11876,2487
FALLIN,2487,11877,0.001,11877,2487
EWERT,2487,11878,0.001,11878,2487
ESTEPP,2487,11879,0.001,11879,2487
ESCUDERO,2487,11880,0.001,11880,2487
ENSMINGER,2487,11881,0.001,11881,2487
EMMANUEL,2487,11882,0.001,11882,2487
EMBERTON,2487,11883,0.001,11883,2487
ELMS,2487,11884,0.001,11884,2487
ELLERBE,2487,11885,0.001,11885,2487
EIDE,2487,11886,0.001,11886,2487
DYSART,2487,11887,0.001,11887,2487
DOUGAN,2487,11888,0.001,11888,2487
DIERKING,2487,11889,0.001,11889,2487
DICUS,2487,11890,0.001,11890,2487
DETRICK,2487,11891,0.001,11891,2487
DEROCHE,2487,11892,0.001,11892,2487
DEPUE,2487,11893,0.001,11893,2487
DEMARTINO,2487,11894,0.001,11894,2487
DELOSREYES,2487,11895,0.001,11895,2487
DALKE,2487,11896,0.001,11896,2487
CULBREATH,2487,11897,0.001,11897,2487
CROWNOVER,2487,11898,0.001,11898,2487
CRISLER,2487,11899,0.001,11899,2487
CRASS,2487,11900,0.001,11900,2487
CORSI,2487,11901,0.001,11901,2487
CHAGNON,2487,11902,0.001,11902,2487
CENTERS,2487,11903,0.001,11903,2487
CAVANAGH,2487,11904,0.001,11904,2487
CASSON,2487,11905,0.001,11905,2487
CAROLLO,2487,11906,0.001,11906,2487
CADWALLADER,2487,11907,0.001,11907,2487
BURNLEY,2487,11908,0.001,11908,2487
BURCIAGA,2487,11909,0.001,11909,2487
BURCHARD,2487,11910,0.001,11910,2487
BROADHEAD,2487,11911,0.001,11911,2487
BORIS,2487,11912,0.001,11912,2487
BOOZE,2487,11913,0.001,11913,2487
BOLTE,2487,11914,0.001,11914,2487
BODY,2487,11915,0.001,11915,2487
BERENS,2487,11916,0.001,11916,2487
BELLMAN,2487,11917,0.001,11917,2487
BELLARD,2487,11918,0.001,11918,2487
BARIL,2487,11919,0.001,11919,2487
ARDEN,2487,11920,0.001,11920,2487
ANTONUCCI,2487,11921,0.001,11921,2487
AMADO,2487,11922,0.001,11922,2487
ALLIE,2487,11923,0.001,11923,2487
WOLFGRAM,2487,11924,0.001,11924,2487
WINSOR,2487,11925,0.001,11925,2487
WIMBISH,2487,11926,0.001,11926,2487
WILBERT,2487,11927,0.001,11927,2487
WIER,2487,11928,0.001,11928,2487
WALLACH,2487,11929,0.001,11929,2487
VIVEROS,2487,11930,0.001,11930,2487
VENTO,2487,11931,0.001,11931,2487
VARLEY,2487,11932,0.001,11932,2487
VANSLYKE,2487,11933,0.001,11933,2487
VANGORDER,2487,11934,0.001,11934,2487
TOUCHSTONE,2487,11935,0.001,11935,2487
TOMKO,2487,11936,0.001,11936,2487
TIEMANN,2487,11937,0.001,11937,2487
THROOP,2487,11938,0.001,11938,2487
TAMURA,2487,11939,0.001,11939,2487
TALMADGE,2487,11940,0.001,11940,2487
SWAYZE,2487,11941,0.001,11941,2487
STURDEVANT,2487,11942,0.001,11942,2487
STRAUSER,2487,11943,0.001,11943,2487
STOLZ,2487,11944,0.001,11944,2487
STENBERG,2487,11945,0.001,11945,2487
STAYTON,2487,11946,0.001,11946,2487
SPOHN,2487,11947,0.001,11947,2487
SPILLERS,2487,11948,0.001,11948,2487
SPILLANE,2487,11949,0.001,11949,2487
SLUSS,2487,11950,0.001,11950,2487
SLOANE,2487,11951,0.001,11951,2487
SLAVENS,2487,11952,0.001,11952,2487
SIMONETTI,2487,11953,0.001,11953,2487
SHOFNER,2487,11954,0.001,11954,2487
SHEAD,2487,11955,0.001,11955,2487
SENECAL,2487,11956,0.001,11956,2487
SEALES,2487,11957,0.001,11957,2487
SCHUELER,2487,11958,0.001,11958,2487
SCHLEY,2487,11959,0.001,11959,2487
SCHACHT,2487,11960,0.001,11960,2487
SAUVE,2487,11961,0.001,11961,2487
SARNO,2487,11962,0.001,11962,2487
SALSBURY,2487,11963,0.001,11963,2487
ROTHSCHILD,2487,11964,0.001,11964,2487
ROSIER,2487,11965,0.001,11965,2487
RINES,2487,11966,0.001,11966,2487
REVELES,2487,11967,0.001,11967,2487
REIN,2487,11968,0.001,11968,2487
REDUS,2487,11969,0.001,11969,2487
REDFERN,2487,11970,0.001,11970,2487
RECK,2487,11971,0.001,11971,2487
RANNEY,2487,11972,0.001,11972,2487
RAGGS,2487,11973,0.001,11973,2487
PROUT,2487,11974,0.001,11974,2487
PRILL,2487,11975,0.001,11975,2487
PREBLE,2487,11976,0.001,11976,2487
PRAGER,2487,11977,0.001,11977,2487
PLEMONS,2487,11978,0.001,11978,2487
PIPPEN,2487,11979,0.001,11979,2487
PILON,2487,11980,0.001,11980,2487
PICCIRILLO,2487,11981,0.001,11981,2487
PEWITT,2487,11982,0.001,11982,2487
PESINA,2487,11983,0.001,11983,2487
PECORA,2487,11984,0.001,11984,2487
OTANI,2487,11985,0.001,11985,2487
ORSINI,2487,11986,0.001,11986,2487
OLLIE,2487,11987,0.001,11987,2487
OESTREICH,2487,11988,0.001,11988,2487
ODEA,2487,11989,0.001,11989,2487
OCALLAGHAN,2487,11990,0.001,11990,2487
NORTHUP,2487,11991,0.001,11991,2487
NIEHAUS,2487,11992,0.001,11992,2487
NEWBERG,2487,11993,0.001,11993,2487
NASSER,2487,11994,0.001,11994,2487
NARRON,2487,11995,0.001,11995,2487
MONARREZ,2487,11996,0.001,11996,2487
MISHLER,2487,11997,0.001,11997,2487
MCSHERRY,2487,11998,0.001,11998,2487
MCELFRESH,2487,11999,0.001,11999,2487
MAYON,2487,12000,0.001,12000,2487
MAUER,2487,12001,0.001,12001,2487
MATTICE,2487,12002,0.001,12002,2487
MASH,2487,12003,0.001,12003,2487
MARRONE,2487,12004,0.001,12004,2487
MARMOLEJO,2487,12005,0.001,12005,2487
MARINI,2487,12006,0.001,12006,2487
MARIE,2487,12007,0.001,12007,2487
MARA,2487,12008,0.001,12008,2487
MALM,2487,12009,0.001,12009,2487
MACHEN,2487,12010,0.001,12010,2487
LUNCEFORD,2487,12011,0.001,12011,2487
LOEWEN,2487,12012,0.001,12012,2487
LIVERMAN,2487,12013,0.001,12013,2487
LITWIN,2487,12014,0.001,12014,2487
LINSCOTT,2487,12015,0.001,12015,2487
LEVINS,2487,12016,0.001,12016,2487
LENOX,2487,12017,0.001,12017,2487
LEGASPI,2487,12018,0.001,12018,2487
LEEMAN,2487,12019,0.001,12019,2487
LEAVY,2487,12020,0.001,12020,2487
LANNON,2487,12021,0.001,12021,2487
LAMSON,2487,12022,0.001,12022,2487
LAMBDIN,2487,12023,0.001,12023,2487
LABARRE,2487,12024,0.001,12024,2487
KNOUSE,2487,12025,0.001,12025,2487
KLEMM,2487,12026,0.001,12026,2487
KLEINSCHMIDT,2487,12027,0.001,12027,2487
KIRKLIN,2487,12028,0.001,12028,2487
KEELS,2487,12029,0.001,12029,2487
JULIANO,2487,12030,0.001,12030,2487
HOWSER,2487,12031,0.001,12031,2487
HOTT,2487,12032,0.001,12032,2487
HOSIER,2487,12033,0.001,12033,2487
HOSEA,2487,12034,0.001,12034,2487
HOPWOOD,2487,12035,0.001,12035,2487
