Name,Count,Rank,Percent,Overall_Rank,Total_Count
SMITH,1742947,1,73.3,1,2376206
JOHNSON,1143082,2,61.6,2,1857160
MILLER,967768,3,85.8,6,1127803
BROWN,837886,4,60.7,4,1380145
JONES,786173,5,57.7,5,1362755
WILLIAMS,744317,6,48.5,3,1534042
DAVIS,694122,7,64.7,7,1072335
ANDERSON,591618,8,77.6,12,762394
WILSON,545943,9,69.7,10,783051
MARTIN,521149,10,77.5,17,672711
TAYLOR,488411,11,67.8,13,720370
MOORE,481035,12,68.9,16,698671
THOMPSON,467038,13,72.5,19,644368
WHITE,434295,14,67.9,20,639515
CLARK,421367,15,76.8,25,548369
THOMAS,394649,16,55.5,14,710696
HALL,355697,17,75.1,30,473568
BAKER,339279,18,82.1,38,413351
NELSON,330984,19,80.3,40,412236
ALLEN,325470,20,70.2,32,463368
YOUNG,321085,21,68.9,31,465948
HARRIS,319800,22,53.9,24,593542
KING,319582,23,72.8,35,438986
ADAMS,314648,24,76.2,39,413086
LEWIS,310904,25,61,26,509930
WALKER,307051,26,61.3,28,501307
WRIGHT,300771,27,68.3,34,440367
ROBERTS,291361,28,79.6,45,366215
CAMPBELL,284432,29,76.5,43,371953
JACKSON,279306,30,41.9,18,666125
PHILLIPS,277784,31,79,47,351848
HILL,275186,32,66.8,41,411770
SCOTT,262977,33,62.6,36,420091
ROBINSON,258255,34,51.3,27,503028
MURPHY,255576,35,85,58,300501
COOK,246213,36,83.5,60,294795
GREEN,245316,37,59.3,37,413477
LEE,242889,38,40.1,22,605860
EVANS,241790,39,70.6,48,342237
PETERSON,237333,40,86.3,63,275041
MORRIS,236684,41,75.9,56,311754
COLLINS,234953,42,73.9,52,317848
MITCHELL,233504,43,63.6,44,367433
PARKER,231803,44,71.5,51,324246
ROGERS,229046,45,77.8,61,294403
STEWART,224599,46,71.8,54,312899
TURNER,223787,47,66.7,49,335663
WOOD,222717,48,90.1,75,247299
CARTER,219378,49,60.5,46,362548
MORGAN,216891,50,78.5,62,276400
COX,214386,51,84.5,72,253771
KELLY,209324,52,80.4,69,260385
EDWARDS,206603,53,65.2,53,317070
BAILEY,198825,54,74.8,66,265916
WARD,197681,55,77.8,71,254121
REED,196597,56,73.5,65,267443
MYERS,194675,57,86.6,85,224824
SULLIVAN,192890,58,89.5,92,215640
COOPER,190040,59,70.4,64,270097
BENNETT,188853,60,79,78,239055
HUGHES,184888,61,80.6,83,229390
LONG,184047,62,82.3,86,223494
FISHER,177875,63,84.6,100,210279
PRICE,174106,64,76.1,84,228756
RUSSELL,171161,65,79.5,93,215432
HOWARD,170269,66,66.8,70,254779
GRAY,168374,67,71.1,79,236713
BELL,168303,68,63.6,67,264752
WATSON,166260,69,68.6,76,242432
REYNOLDS,162894,70,83.3,106,195598
FOSTER,159149,71,72,87,221040
ROSS,157184,72,71.5,89,219961
OLSON,157011,73,96,136,163502
RICHARDSON,155334,74,62.2,74,249533
SNYDER,151984,75,95.4,144,159363
POWELL,151500,76,70,91,216553
STEVENS,151302,77,83.4,122,181417
BROOKS,150999,78,62.7,77,240751
PERRY,150361,79,70.7,97,212644
WEST,146418,80,77.7,115,188464
COLE,145709,81,77.6,116,187793
WAGNER,145199,82,94,152,154516
MEYER,143782,83,96.1,163,149664
KENNEDY,142406,84,83,130,171636
BARNES,141932,85,67.4,99,210426
HAMILTON,141454,86,72.8,107,194331
GRAHAM,141364,87,72.8,108,194074
SCHMIDT,140441,88,96.5,171,145565
SANDERS,140140,89,63.4,88,220902
MCDONALD,139449,90,79.2,127,176094
PATTERSON,139169,91,70.1,104,198557
MURRAY,138431,92,77.6,123,178414
GIBSON,137522,93,74.6,119,184420
WALLACE,136889,94,71.8,113,190760
BUTLER,136544,95,64.7,98,210879
HAYES,134306,96,71.6,117,187473
BURNS,133257,97,82.2,141,162153
ELLIS,132484,98,72.8,121,181934
FOX,132356,99,89.8,167,147357
STONE,130927,100,87.4,162,149802
HENDERSON,130636,101,62.2,101,210094
WELLS,130212,102,76.3,131,170635
RYAN,130041,103,93.3,177,139335
JENKINS,128499,104,60.1,95,213737
HANSEN,127655,105,95.6,193,133474
WEBB,127090,106,77.7,137,163481
JAMES,126990,107,54.4,80,233224
JORDAN,126807,108,64.3,105,197212
GRIFFIN,126697,109,66.5,114,190636
HOFFMAN,126610,110,95.5,195,132645
HARRISON,124660,111,71,128,175577
ROSE,123754,112,84.2,168,146924
SIMMONS,122099,113,60.5,103,201650
MARSHALL,122082,114,68.9,125,177213
JOHNSTON,120077,115,93.1,207,128935
OWENS,120066,116,68.1,126,176334
NICHOLS,119638,117,84.3,174,141936
WEAVER,118975,118,85.7,179,138811
KELLEY,118036,119,85.8,184,137555
MILLS,117883,120,79.7,165,147909
ALEXANDER,117826,121,60.9,111,193443
TUCKER,117410,122,72.1,139,162933
PALMER,117122,123,77.9,158,150407
RICE,116639,124,79.6,169,146440
LARSON,116379,125,96.1,224,121064
SIMPSON,115975,126,73.3,145,158241
SHAW,115867,127,74.7,150,155172
CARLSON,115583,128,96.2,225,120124
HUNT,115555,129,76,157,151986
BLACK,115118,130,76.7,160,150186
FORD,114674,131,64.3,124,178397
PETERS,114311,132,85.2,190,134231
ARNOLD,113619,133,83.4,187,136315
ROBERTSON,113250,134,75.3,159,150299
PIERCE,112927,135,82.7,186,136517
DUNN,112782,136,82.3,185,136955
CRAWFORD,112756,137,71.3,146,158121
BRYANT,112039,138,61,120,183761
CARPENTER,111913,139,88.1,211,127073
PORTER,111660,140,71.2,148,156848
CARROLL,111433,141,85.1,201,131020
ELLIOTT,111092,142,83.9,197,132457
FREEMAN,110561,143,68,140,162686
MASON,110378,144,71,149,155484
FERGUSON,110305,145,77.5,173,142256
OBRIEN,109973,146,95.3,234,115385
HART,109563,147,82.7,196,132466
COLEMAN,108568,148,52,102,208624
WARREN,107232,149,72.5,166,147906
JENSEN,107210,150,95.4,244,112332
GARDNER,107087,151,77.2,182,138660
HICKS,106703,152,69.5,155,153618
STEPHENS,106193,153,76.5,181,138742
HENRY,105002,154,65.1,142,161392
GORDON,104968,155,67.8,151,154934
BURKE,104564,156,87.7,229,119175
WEBER,103098,157,95.6,252,107866
DUNCAN,102875,158,78.9,203,130419
RICHARDS,102709,159,81.7,215,125653
WOODS,102436,160,60.7,133,168814
HANSON,102392,161,93.9,251,109079
LANE,102158,162,79.4,209,128727
PAYNE,101713,163,73.7,183,138028
CHAPMAN,101648,164,81.6,218,124614
SCHULTZ,101015,165,96.2,261,104962
WHEELER,100742,166,82.8,223,121684
RAY,99931,167,77.6,208,128794
CUNNINGHAM,99661,168,75.6,198,131896
WALSH,98984,169,95.9,265,103216
KNIGHT,98618,170,74.8,199,131860
