Name,Count,Rank,Percent,Overall_Rank,Total_Count
KEELS,1374,2424,61.7,12726,2228
SHOCKLEY,1373,2426,11.1,2675,12413
MALVEAUX,1372,2427,92.3,17483,1486
WADLEY,1371,2428,38.1,8437,3598
REDMAN,1370,2429,11,2660,12474
TALTON,1369,2430,47.4,10234,2890
TRUSS,1366,2431,64.3,13187,2124
LEVINE,1365,2432,4,926,34472
PEELE,1365,2432,31.5,7116,4329
NOWLIN,1364,2434,21,4967,6492
EMERY,1363,2435,5.4,1275,25338
CARDWELL,1363,2435,11.9,2878,11450
WADDY,1363,2435,78.2,15439,1742
BOATENG,1363,2435,95,17952,1435
COUNTS,1361,2439,14.2,3420,9584
BREEDLOVE,1361,2439,15.7,3754,8673
PECK,1360,2441,3.4,796,39432
CRAIN,1360,2441,7.9,1934,17110
FOGLE,1360,2441,13.6,3289,9994
HARTSFIELD,1360,2441,33.9,7650,4010
RHODEN,1359,2445,24.1,5647,5638
THEODORE,1359,2445,33.9,7638,4014
NICOLAS,1355,2447,23.4,5525,5783
OTIS,1354,2448,17.9,4338,7579
TILLER,1354,2448,18.6,4471,7299
WESSON,1354,2448,25.9,6053,5228
TWITTY,1354,2448,50.8,10948,2667
ARNETT,1353,2452,8.4,2075,16027
BOUDREAUX,1353,2452,8.9,2190,15240
LUNSFORD,1352,2454,8.1,1981,16736
KELSEY,1352,2454,9.8,2397,13849
OLIPHANT,1352,2454,24.8,5813,5448
BUFFORD,1352,2454,56.7,12022,2384
PRIOLEAU,1351,2458,93.5,17859,1445
WOODLAND,1349,2459,33.2,7545,4065
DEANS,1348,2460,35.7,8088,3776
CRANFORD,1347,2461,14.3,3464,9429
TALIAFERRO,1347,2461,36.2,8199,3725
FOXX,1347,2461,47.4,10389,2842
EAST,1346,2464,10.9,2684,12357
LEIGH,1346,2464,13.8,3350,9756
ELLIOT,1346,2464,15.4,3738,8714
RAYNOR,1346,2464,17.9,4366,7520
MOREHEAD,1345,2468,17.5,4281,7670
CHALMERS,1345,2468,23.1,5496,5817
HARP,1344,2470,10.1,2484,13295
MATTISON,1344,2470,19,4588,7083
BARCLAY,1343,2472,12,2965,11160
SHACKLEFORD,1343,2472,37.7,8514,3563
BECKWITH,1341,2474,11.5,2809,11703
NORTHERN,1341,2474,38.4,8660,3496
ADAMSON,1339,2476,8.3,2065,16080
HASAN,1339,2476,22,5272,6074
TURMAN,1339,2476,27.1,6350,4935
FULMORE,1339,2476,87.4,17087,1532
GREAVES,1338,2480,28.3,6608,4731
FORMAN,1337,2481,11,2706,12202
COPPER,1337,2481,38.6,8729,3466
WHEATLEY,1336,2483,11,2740,12097
BAGBY,1336,2483,23.9,5696,5584
FOREST,1336,2483,26.7,6270,5006
RICHEY,1335,2486,7.4,1839,17950
CLAYBORN,1333,2487,52.4,11366,2545
OWUSU,1333,2487,93,17970,1433
BLALOCK,1331,2489,11.8,2942,11234
BARNETTE,1331,2489,15.9,3905,8363
BETTIS,1330,2491,23.5,5619,5665
TANKSLEY,1330,2491,42.7,9578,3113
LINDO,1330,2491,47.3,10483,2810
HAND,1329,2494,6,1481,22034
HUSTON,1329,2494,8.1,2030,16364
SANTIAGO,1328,2496,1.5,302,90967
HUEY,1328,2496,13.4,3318,9881
PRITCHARD,1327,2498,5.6,1378,23606
PURYEAR,1327,2498,31.7,7321,4192
BATEMAN,1324,2500,7.2,1801,18313
WHEAT,1323,2501,12.2,3062,10855
UPCHURCH,1323,2501,13.6,3358,9736
GODBOLT,1323,2501,82.5,16502,1603
FUNDERBURK,1321,2504,22.9,5530,5777
FANT,1321,2504,33.8,7854,3910
ALBRIGHT,1319,2506,5.3,1297,24942
GUILLAUME,1319,2506,53.8,11719,2451
PRIMUS,1318,2508,57.9,12490,2278
ZACHERY,1318,2508,77.5,15752,1701
BAIN,1317,2510,7.8,1965,16845
CAMARA,1313,2511,21.2,5187,6188
MOOREHEAD,1313,2511,28.3,6712,4639
DUBOIS,1311,2513,5.8,1459,22455
ZACHARY,1311,2513,20.4,5008,6428
ZANDERS,1311,2513,74.6,15350,1757
PURCELL,1310,2516,6,1517,21696
BINNS,1310,2516,32.5,7599,4036
SEALY,1309,2518,38.1,8780,3439
MOONEY,1308,2519,4,968,32953
ALBRITTON,1308,2519,20.4,5021,6412
PHILPOT,1307,2521,24.4,5909,5362
SHORTS,1307,2521,53.5,11745,2443
SUMTER,1307,2521,75.9,15590,1721
MORALES,1306,2524,0.6,90,217642
WORLEY,1306,2524,5.1,1271,25407
DANGERFIELD,1306,2524,46.7,10519,2798
BLOW,1305,2527,37.5,8696,3479
PEAY,1305,2527,43.7,9967,2987
HOLLIE,1305,2527,62.6,13396,2085
OBRIEN,1304,2530,1.1,234,115385
SHAFFER,1303,2531,2.2,505,59227
ERWIN,1303,2531,5.9,1475,22120
MCMORRIS,1302,2533,46.3,10483,2810
HEADEN,1302,2533,72.7,15117,1790
OCONNOR,1301,2535,1.7,385,74756
ADAM,1300,2536,10.6,2704,12209
MASSENBURG,1300,2536,87.1,17426,1492
REDDEN,1298,2538,14.8,3712,8769
SORRELL,1298,2538,15.9,3990,8170
HASSELL,1298,2538,21.4,5287,6058
HACKNEY,1296,2541,13.9,3516,9291
MORMAN,1296,2541,39.3,9111,3297
GRANDISON,1296,2541,84.3,17040,1537
MULLINGS,1295,2544,61.7,13319,2099
STROZIER,1295,2544,68.7,14503,1884
ENGRAM,1294,2546,72,15052,1798
LAY,1293,2547,7.2,1832,17979
EARLE,1293,2547,15.4,3900,8373
MCDOUGAL,1292,2549,18.4,4625,7011
ABDI,1291,2550,61.7,13364,2091
FURLOW,1290,2551,41.7,9639,3095
BELLARD,1290,2551,48.8,11026,2645
WEEKES,1289,2553,49,11087,2630
GOODLOE,1289,2553,52.6,11726,2449
CULBREATH,1289,2553,59.1,12919,2181
CATES,1288,2556,7.2,1844,17907
TOLER,1288,2556,14.2,3592,9091
HUNDLEY,1288,2556,15.4,3891,8382
SQUIRE,1288,2556,25.3,6198,5082
PEPPERS,1288,2556,26.7,6486,4831
OUSLEY,1287,2561,29.2,7006,4411
HARDNETT,1287,2561,95.5,18791,1348
BADGER,1286,2563,16.9,4308,7620
BELLINGER,1285,2564,24.9,6124,5158
WEBER,1284,2565,1.2,252,107866
CRUMPTON,1284,2565,26.8,6531,4792
CUMBERBATCH,1284,2565,85.1,17268,1509
CHARLTON,1283,2568,13,3334,9837
BURRUS,1283,2568,32.7,7826,3921
BINION,1283,2568,39.4,9205,3259
BRATCHER,1281,2571,15.1,3855,8469
RUBIN,1279,2572,5.6,1425,22969
DISMUKE,1279,2572,53.3,11948,2399
MCALISTER,1277,2574,11.2,2883,11433
BANNER,1277,2574,24.1,5997,5288
DARNELL,1276,2576,7.2,1859,17775
BOHANNON,1276,2576,13.5,3450,9473
LOCKRIDGE,1276,2576,35.5,8436,3599
MEEKINS,1276,2576,40.7,9513,3135
SWINT,1276,2576,43,10025,2966
LANEY,1275,2581,12.3,3171,10386
CASTILLO,1274,2582,0.8,135,165473
STEPNEY,1274,2582,91.3,18329,1395
CASTLE,1273,2584,6.4,1661,19768
BRADEN,1273,2584,9.8,2548,13032
TRAPP,1272,2586,14,3596,9075
SAULS,1272,2586,20.4,5166,6227
THOMASON,1271,2588,6.5,1678,19549
FRIEND,1271,2588,7.3,1908,17312
SISTRUNK,1269,2590,41.7,9801,3046
STOREY,1268,2591,9.4,2461,13450
HERMAN,1267,2592,3,746,42091
MASSIE,1267,2592,12,3143,10525
TURPIN,1266,2594,11,2873,11475
PINSON,1265,2595,17.5,4523,7212
STOWERS,1265,2595,20,5085,6333
BRIDGEWATER,1265,2595,34.3,8258,3690
RENDER,1265,2595,48.2,11109,2622
CONERLY,1264,2599,55.5,12490,2278
HONORE,1264,2599,70.1,15024,1804
HIBBLER,1263,2601,73.4,15590,1721
MCCOMBS,1261,2602,14.1,3656,8927
HEARNS,1261,2602,65.6,14292,1922
SHELLEY,1260,2604,9,2373,13995
BONEY,1260,2604,34.7,8371,3630
WINDOM,1260,2604,54.9,12405,2295
STEGALL,1259,2607,16.9,4400,7454
DEMPS,1258,2608,86.5,17755,1455
CRUSE,1256,2609,14.9,3874,8422
DICKS,1256,2609,27.6,6824,4544
HELMS,1254,2611,4.2,1074,29727
SHUMPERT,1253,2612,54.4,12377,2302
NALLS,1253,2612,57.9,12982,2165
HAMER,1252,2614,19.2,4942,6526
BIRDSONG,1251,2615,24,6062,5221
BROOM,1249,2616,25.8,6462,4846
FUDGE,1249,2616,30,7393,4157
CLAYBORNE,1249,2616,72.4,15563,1725
BILLS,1247,2619,12.8,3363,9722
ABNER,1247,2619,24.6,6223,5061
EXUM,1247,2619,45,10609,2772
WYNNE,1246,2622,13.1,3443,9499
OMAR,1246,2622,29.9,7358,4173
DOCTOR,1245,2624,39.4,9442,3159
RYANS,1245,2624,63.1,14022,1973
GREENIDGE,1244,2626,86.3,17895,1442
GUINN,1243,2627,9.8,2625,12641
MERRILL,1242,2628,3.9,1007,31758
COLTER,1242,2628,36.1,8784,3436
BETHUNE,1241,2630,36.7,8903,3380
WYLIE,1240,2631,10.7,2822,11631
TOOMBS,1240,2631,26.3,6627,4709
SPRINGFIELD,1240,2631,36.2,8818,3421
GUICE,1240,2631,41.2,9889,3011
TROUPE,1240,2631,43.5,10340,2853
VIRGIL,1240,2631,48.6,11349,2551
SIDNEY,1240,2631,61,13685,2033
FORRESTER,1239,2638,9.3,2487,13276
MCCURDY,1238,2639,10.3,2750,12044
CORBITT,1238,2639,22,5662,5620
HERRINGTON,1237,2641,9.1,2434,13628
FENNER,1237,2641,17.7,4636,6992
STRIBLING,1237,2641,38.9,9395,3179
GILMER,1236,2644,19,4964,6500
LOONEY,1235,2645,9.5,2568,12955
MAZYCK,1235,2645,88.2,18269,1401
BRUNER,1234,2647,8,2163,15404
CEASER,1233,2648,75.8,16314,1626
CROUCH,1231,2649,5.1,1342,24146
HAWES,1231,2649,12.9,3437,9522
BRIM,1231,2649,30.3,7556,4060
TYNER,1230,2652,18.4,4831,6669
BALTIMORE,1230,2652,60.7,13724,2025
ENOCH,1229,2654,38,9265,3236
PACKER,1228,2655,13.7,3644,8962
DEW,1228,2655,19.9,5193,6180
RAVENELL,1228,2655,94.4,19272,1301
PINNOCK,1227,2658,74.5,16147,1646
FRYER,1226,2659,16.3,4373,7506
BRILEY,1226,2659,17.1,4552,7155
BRISTER,1226,2659,22.8,5888,5386
GARMON,1226,2659,23.7,6102,5183
HORACE,1226,2659,69.6,15309,1762
MAYWEATHER,1222,2664,93.9,19272,1301
BIRCH,1221,2665,10.4,2807,11745
BERTRAND,1220,2666,10.5,2830,11619
KINDRED,1220,2666,26.6,6765,4592
NEIL,1219,2668,13.2,3544,9209
COMEAUX,1219,2668,18.2,4813,6702
BERKLEY,1219,2668,27,6864,4514
WILMORE,1219,2668,53.8,12539,2267
ISAACS,1218,2672,8.5,2306,14379
SHEARS,1217,2673,34,8481,3577
ANDRUS,1216,2674,12.9,3461,9438
RICHIE,1216,2674,17.5,4652,6967
HIBBERT,1216,2674,36.5,9019,3332
KENDRICKS,1215,2677,74.4,16260,1633
HAY,1214,2678,6.8,1853,17824
NABORS,1214,2678,21.5,5635,5650
RORIE,1214,2678,48.4,11512,2508
OSBY,1214,2678,80.5,17268,1509
EBRON,1213,2682,84.7,17980,1432
BELK,1212,2683,20.5,5421,5914
AVENT,1212,2683,54.5,12742,2223
CHEW,1211,2685,14.2,3831,8516
KENNER,1211,2685,31.3,7937,3865
GRIFFEN,1211,2685,33.3,8360,3639
KAY,1210,2688,5.2,1402,23189
HARGRAVE,1210,2688,17.5,4677,6930
BLACKWOOD,1209,2690,15.4,4195,7837
SWINSON,1209,2690,34.9,8720,3469
RODDY,1208,2692,17.4,4660,6957
OSMAN,1205,2693,20,5329,6017
BATCHELOR,1204,2694,12.8,3483,9389
WILLIFORD,1204,2694,14.9,4038,8080
TROY,1204,2694,15.2,4125,7940
LEDET,1204,2694,27.1,6957,4445
GOGGINS,1204,2694,41.6,10208,2897
STUKES,1204,2694,80.4,17377,1498
BOOTHE,1203,2700,14.6,3973,8215
UTLEY,1203,2700,16.6,4508,7249
NELMS,1203,2700,18.6,4978,6477
TRAHAN,1202,2703,8.8,2419,13733
GEIGER,1200,2704,5.5,1503,21785
SEATON,1200,2704,13.4,3643,8963
FORDHAM,1200,2704,25.9,6712,4639
MANSFIELD,1199,2707,6.5,1780,18498
DUGGER,1199,2707,13.2,3587,9097
HARBIN,1199,2707,14.5,3949,8259
BOWE,1199,2707,18.4,4957,6510
KITCHENS,1198,2711,11.6,3189,10321
WINGO,1198,2711,20.4,5448,5875
GROCE,1198,2711,23.6,6210,5074
HASTINGS,1197,2714,4.4,1183,27201
ROEBUCK,1197,2714,24.2,6336,4952
STANBACK,1197,2714,82.2,17748,1456
GRAYER,1196,2717,80.5,17483,1486
WIMBLEY,1196,2717,83.9,18045,1425
EASTON,1195,2719,12.3,3375,9692
MOORMAN,1195,2719,16.7,4555,7149
MCLAIN,1194,2721,7,1945,16978
PIRTLE,1194,2721,23.2,6135,5141
NESBIT,1194,2721,26.2,6802,4565
EATMON,1194,2721,54.2,12815,2203
MUNDY,1193,2725,12.7,3482,9390
BRISTOL,1192,2726,16.3,4473,7296
SLATON,1192,2726,22.9,6092,5198
THRASHER,1191,2728,9.5,2651,12535
WATLEY,1191,2728,55.9,13158,2130
TYNES,1190,2730,41.7,10350,2851
GOLSON,1190,2730,49.4,11903,2408
WINDER,1189,2732,22.6,6023,5259
MIKELL,1189,2732,45.7,11179,2602
HARDRICK,1188,2734,82,17813,1449
SELF,1187,2735,5.2,1426,22954
COBURN,1187,2735,8.8,2454,13514
CHAPLIN,1187,2735,19.6,5282,6063
ROSCOE,1187,2735,23.3,6190,5093
WEIR,1186,2739,6.4,1767,18588
CARRAWAY,1186,2739,30.1,7782,3937
OBRYANT,1185,2741,31.4,8103,3770
DICKINSON,1184,2742,4.5,1230,26144
SHADE,1183,2743,17,4674,6940
DENIS,1183,2743,21.8,5852,5418
RUNNELS,1183,2743,24.3,6439,4863
DEMERY,1182,2746,55.4,13149,2132
HOYLE,1181,2747,12.5,3457,9455
WAINWRIGHT,1181,2747,17.3,4748,6824
LOVELL,1180,2749,5.7,1596,20628
COY,1180,2749,7.6,2142,15561
NUNNALLY,1180,2749,29.5,7680,3997
REVELS,1178,2752,26.7,7010,4410
MCADOO,1178,2752,33.6,8631,3507
BRADDY,1178,2752,34.8,8901,3382
DENNY,1177,2755,6.8,1899,17366
DASH,1177,2755,36.7,9321,3211
SOUTHALL,1177,2755,37.6,9523,3131
HINKLE,1176,2758,5.2,1449,22581
WILHITE,1176,2758,15.1,4213,7797
PHILIPS,1176,2758,17.5,4796,6729
FRY,1175,2761,3.1,838,37542
EILAND,1175,2761,40.7,10245,2887
COWANS,1175,2761,73.9,16616,1589
GUMBS,1174,2764,72,16275,1631
RAND,1171,2765,11.6,3249,10097
CHILDERS,1170,2766,3.9,1063,30079
FOBBS,1170,2766,89.3,19174,1310
ROMAN,1169,2768,2,507,59020
RILES,1169,2768,52,12634,2248
HAYS,1168,2770,3.5,964,33194
PLAYER,1168,2770,33.9,8769,3445
COSEY,1168,2770,76.4,17122,1529
LOCKWOOD,1167,2773,6,1695,19386
FREDRICK,1166,2774,17.6,4876,6612
CONAWAY,1165,2775,14.8,4171,7878
FIELDER,1165,2775,16.8,4668,6947
BAGGETT,1163,2777,9.2,2639,12586
RONE,1163,2777,25.3,6754,4601
GOLSTON,1163,2777,84.3,18484,1379
WATTERS,1162,2780,10.4,2970,11144
LILES,1162,2780,11.6,3267,10052
CARRUTHERS,1162,2780,26.8,7115,4330
LEVI,1161,2783,17.7,4915,6569
PITRE,1161,2783,19,5240,6119
CHAPPLE,1161,2783,36,9279,3229
LONGMIRE,1160,2786,36.4,9382,3185
LISTER,1158,2787,14.7,4158,7891
RABB,1158,2787,41.2,10483,2810
LYTLE,1157,2789,9.1,2617,12701
LANKFORD,1157,2789,9.8,2793,11827
BEASON,1157,2789,22.6,6152,5129
ELIE,1156,2792,52.3,12796,2209
PEETE,1156,2792,72.1,16502,1603
KEITT,1155,2794,84.9,18656,1361
DIAL,1154,2795,10.4,2990,11089
EDMONSON,1154,2795,25.3,6800,4566
MEBANE,1154,2795,65.1,15244,1772
TABOR,1153,2798,7.7,2213,15058
MINER,1151,2799,5.6,1597,20627
CUTLER,1151,2799,7.6,2210,15087
DARLING,1150,2801,6.4,1849,17855
COLON,1149,2802,2.1,539,55512
PEART,1149,2802,37.4,9703,3072
MCELVEEN,1148,2804,31.2,8273,3683
LORD,1147,2805,4.9,1399,23221
METOYER,1147,2805,56.8,13748,2021
POUGH,1147,2805,84.5,18701,1357
WHITTEN,1146,2808,8.3,2393,13876
SALAAM,1144,2809,90.1,19657,1269
MCWHORTER,1143,2810,12.4,3551,9185
CAVE,1143,2810,13.8,3943,8273
WALSTON,1143,2810,20.9,5786,5473
CARMON,1143,2810,45.2,11437,2527
ELAMIN,1143,2810,86.9,19128,1315
WISEMAN,1142,2815,6.1,1745,18813
BOWLING,1141,2816,4.4,1243,25938
HELM,1141,2816,6.8,1991,16700
BLAKEY,1140,2818,31.8,8459,3587
DUCKSWORTH,1140,2818,91.1,19865,1252
NEVILLE,1139,2820,10.1,2935,11258
BEAUFORD,1139,2820,69.9,16283,1629
BOOZER,1138,2822,27.8,7502,4095
COLQUITT,1138,2822,48.5,12189,2344
MCMURRAY,1137,2824,12,3444,9492
NICKS,1137,2824,28.2,7608,4029
BOULDIN,1137,2824,34.1,9008,3336
DOMINIQUE,1137,2824,46.9,11832,2425
CLINKSCALES,1136,2828,55.7,13648,2039
STOCKTON,1135,2829,8.7,2552,13015
MCREYNOLDS,1135,2829,15.3,4418,7424
HEAL,1134,2831,23.8,6554,4769
MUNSON,1133,2832,6.5,1902,17345
LAFLEUR,1133,2832,12.8,3683,8852
BANDY,1133,2832,13.4,3870,8426
ELSTON,1133,2832,20.9,5846,5423
DACOSTA,1132,2836,21.6,6028,5252
CONRAD,1131,2837,2.8,786,40102
SPRAGGINS,1131,2837,48.1,12162,2349
PURDIE,1131,2837,53.6,13266,2110
FELLS,1130,2840,63.7,15225,1774
SAFFOLD,1130,2840,69.9,16391,1617
THOMSON,1129,2842,4.7,1341,24174
ANDERS,1129,2842,7.3,2165,15375
JUDKINS,1129,2842,21.3,5989,5294
QUARTERMAN,1129,2842,69.2,16275,1631
RAMIREZ,1128,2846,0.3,42,388987
IVERSON,1128,2846,7.3,2168,15366
CHINN,1126,2848,18.3,5220,6146
LIPSEY,1126,2848,38.4,10121,2930
NILES,1125,2850,14.1,4102,7993
GRUNDY,1124,2851,31.1,8406,3611
HADNOT,1124,2851,86.3,19263,1302
HOWE,1123,2853,2.8,775,40555
FULLWOOD,1123,2853,59.4,14482,1889
NICKSON,1123,2853,62,14976,1811
EPPERSON,1122,2856,9,2681,12400
LACOUR,1122,2856,31.3,8465,3585
SENIOR,1122,2856,32.6,8782,3438
PAULK,1120,2859,24,6688,4657
HOLIFIELD,1120,2859,27.5,7522,4079
JULIAN,1119,2861,7.7,2277,14625
RUSSEL,1119,2861,24.4,6781,4582
PIPKIN,1118,2863,20.7,5861,5411
DRAIN,1116,2864,30.6,8351,3643
JOUBERT,1115,2865,34.3,9232,3249
KINCHEN,1115,2865,43.5,11310,2563
MAIDEN,1114,2867,32,8699,3478
MCCALLA,1114,2867,41.1,10807,2708
RENE,1114,2867,51.2,12942,2175
OLIVIER,1113,2870,19.5,5585,5703
BIGGERS,1113,2870,24.1,6740,4609
BOLDS,1113,2870,68.5,16314,1626
BARTHOLOMEW,1112,2873,7.6,2266,14696
EDOUARD,1112,2873,87.2,19575,1275
HYATT,1111,2875,6,1791,18396
PILGRIM,1111,2875,18,5213,6157
GRISSETT,1111,2875,51.4,13012,2160
HARDMAN,1109,2878,12.2,3586,9101
HEADLEY,1109,2878,12.6,3691,8830
SCARLETT,1109,2878,26.9,7457,4116
CULP,1107,2881,8.5,2547,13035
CAVER,1107,2881,56.6,14108,1957
SPARKMAN,1105,2883,14.9,4424,7418
JUNIOR,1105,2883,55.6,13931,1986
SELDON,1104,2885,72.6,17186,1520
TABRON,1104,2885,89.8,20152,1230
JOY,1103,2887,8.7,2607,12741
CARUTHERS,1103,2887,28.7,7985,3840
SHOWERS,1102,2889,22.1,6298,4980
TIMS,1101,2890,32.6,8913,3377
TELLIS,1101,2890,75.2,17671,1464
ODUM,1100,2892,26.6,7436,4128
MCMANUS,1099,2893,4.8,1430,22903
OLDHAM,1099,2893,8.6,2604,12753
MCNEELY,1099,2893,9.8,2941,11235
PASS,1099,2893,24.2,6836,4532
JAMESON,1098,2897,8.5,2588,12868
LUCKY,1098,2897,45.8,11953,2398
ULMER,1097,2899,13.6,4059,8051
GODDARD,1096,2900,7.2,2200,15157
CAMPER,1096,2900,34.3,9352,3198
MCELRATH,1096,2900,36.8,9984,2981
KENNARD,1095,2903,23.5,6674,4666
MIKE,1095,2903,31.7,8748,3458
YEARWOOD,1095,2903,37.2,10088,2945
POSTON,1094,2906,10.6,3193,10292
STEVERSON,1094,2906,44,11590,2485
DUVALL,1092,2908,5.6,1698,19369
HANLEY,1092,2908,5.7,1718,19160
DANNER,1092,2908,10.5,3161,10422
COZART,1092,2908,26,7318,4194
PEEK,1091,2912,10.2,3107,10694
HARTWELL,1091,2912,16.5,4870,6621
DAYS,1091,2912,64.4,15796,1693
HOLSEY,1091,2912,64.8,15861,1684
DUNKLEY,1090,2916,44,11616,2479
WESTBROOKS,1090,2916,50.5,13031,2157
OKAFOR,1090,2916,94.8,21254,1150
HAGGINS,1089,2919,78.3,18364,1391
LEGRAND,1088,2920,21.5,6227,5058
AKERS,1086,2921,4.5,1330,24353
CHENAULT,1086,2921,26.6,7509,4089
APPLING,1086,2921,40.6,10907,2678
SAXON,1085,2924,15.3,4584,7092
DILL,1084,2925,6.2,1877,17562
BIENAIME,1084,2925,81.4,18947,1332
GLASPIE,1081,2927,61.4,15317,1761
SIMIEN,1081,2927,85.9,19784,1259
MONDESIR,1081,2927,86.3,19865,1252
ALVAREZ,1080,2930,0.6,132,168817
NEWBERRY,1078,2931,8.1,2501,13233
KEEL,1078,2931,13.1,3971,8218
CROMER,1078,2931,13.5,4120,7963
MCKIE,1078,2931,41.2,11134,2614
NATHANIEL,1078,2931,65.8,16208,1639
LEAKS,1078,2931,89.8,20543,1200
CASIMIR,1077,2937,73.8,17702,1460
STITT,1076,2938,19,5628,5656
KITTRELL,1075,2939,27.2,7752,3952
EALEY,1075,2939,50.4,13128,2135
FLUDD,1075,2939,89.2,20468,1205
HUTCHISON,1074,2942,4.6,1389,23391
BUNTON,1074,2942,27.2,7765,3946
POTEAT,1074,2942,32.5,9102,3300
HAWK,1073,2945,6.6,2045,16240
PEAK,1073,2945,13.4,4077,8034
JANUARY,1073,2945,45.7,12168,2347
STANDIFER,1072,2948,33.2,9295,3225
ALMOND,1071,2949,15.5,4704,6893
BYARS,1070,2950,16.3,4912,6573
VANBUREN,1070,2950,18.5,5521,5789
PHOENIX,1070,2950,37.7,10394,2841
BECKLES,1070,2950,84.1,19599,1273
PINKARD,1069,2954,46.6,12410,2294
GAYDEN,1069,2954,80.3,18953,1331
BURR,1068,2956,7.2,2253,14839
FOUST,1068,2956,8.8,2726,12145
THRASH,1068,2956,23.2,6740,4609
HEDGEPETH,1068,2956,33.8,9442,3159
MILLNER,1067,2960,37.5,10357,2849
SENEGAL,1067,2960,93.3,21335,1144
LAUDERDALE,1066,2962,26.6,7631,4015
BEAVER,1065,2963,4.8,1488,21963
LAYTON,1065,2963,5.7,1746,18781
LOFTIN,1064,2965,16.4,4963,6502
TILLEY,1063,2966,6.8,2143,15560
EMMANUEL,1063,2966,55.8,14395,1906
TILGHMAN,1061,2968,39.7,10917,2675
FULTZ,1060,2969,9.6,3012,11028
SONNIER,1059,2970,18.5,5573,5719
SEALEY,1059,2970,32.8,9283,3228
SUMLER,1059,2970,66.4,16571,1595
SUMNER,1058,2973,5.9,1851,17837
BELT,1058,2973,12.6,3874,8422
MATHIEU,1058,2973,21.9,6482,4832
HITE,1057,2976,9,2800,11776
DENNISON,1056,2977,7.5,2348,14132
COOKSEY,1055,2978,15.4,4737,6845
GAYLES,1055,2978,88.5,20642,1192
HEPBURN,1054,2980,32,9118,3291
BROWER,1053,2981,7.1,2232,14930
TRIGGS,1053,2981,41.5,11388,2537
JEANTY,1052,2983,85.4,20124,1232
LEDAY,1051,2984,89.7,20923,1172
ROCHESTER,1050,2985,28,8137,3752
BIRD,1049,2986,3.1,944,33962
EVERSON,1049,2986,14.1,4421,7422
CHAVERS,1049,2986,35.9,10142,2920
GAILLARD,1048,2989,45.5,12367,2304
FERDINAND,1046,2990,46.5,12616,2251
HANNON,1045,2991,9,2841,11578
PEGRAM,1044,2992,26.2,7706,3982
SWANIGAN,1044,2992,74.8,18329,1395
BERRYMAN,1042,2994,14.1,4426,7412
LATSON,1042,2994,68.2,17134,1527
ODOMS,1042,2994,83.2,19865,1252
WOODFORK,1042,2994,89.7,21069,1162
BERGER,1041,2998,2.4,716,43556
BENT,1041,2998,24.7,7292,4215
RANGE,1041,2998,34.2,9795,3048
DOBY,1041,2998,43.2,11903,2408
STRINGFELLOW,1040,3002,22,6613,4728
GWYNN,1040,3002,32.4,9317,3212
DRUMMER,1039,3004,56.4,14783,1842
CARRIER,1038,3005,7.7,2467,13413
HORNSBY,1038,3005,14.5,4546,7164
WARDLAW,1038,3005,33,9491,3141
MUNN,1037,3008,12,3755,8666
RHYMES,1036,3009,57,14939,1816
RAPHAEL,1034,3010,27.4,8107,3768
GARNES,1034,3010,45.5,12497,2275
CLINE,1033,3012,2.1,628,49167
GREATHOUSE,1033,3012,13.3,4239,7740
WITT,1032,3014,3.3,1020,31360
LOPES,1032,3014,6.4,2074,16029
CASTLEBERRY,1032,3014,12.9,4107,7984
LIGHTNER,1032,3014,18.6,5716,5560
FEREBEE,1032,3014,57,14966,1812
CROFT,1031,3019,8.1,2616,12702
MORRELL,1031,3019,9.1,2916,11334
SEABROOKS,1030,3021,90.6,21438,1137
DEXTER,1029,3022,10.7,3390,9660
PHARR,1029,3022,27.9,8268,3686
MAHAN,1028,3024,6.9,2231,14937
COAKLEY,1028,3024,17.7,5499,5814
BODY,1028,3024,55.2,14641,1863
THACKER,1027,3027,5,1607,20531
HAIR,1027,3027,12.5,3959,8231
GAYNOR,1027,3027,16.8,5238,6121
VITAL,1027,3027,28,8294,3674
BESTER,1027,3027,64.1,16525,1601
BRIDGEFORTH,1027,3027,80.2,19515,1280
GRAVELY,1026,3033,33.6,9782,3050
HENTON,1026,3033,45.2,12511,2271
WHITSON,1025,3035,11.2,3564,9150
BAIRD,1024,3036,3,935,34233
COAXUM,1024,3036,96.3,22570,1063
PATTEN,1023,3038,8.9,2880,11448
HURDLE,1023,3038,43,12047,2377
CARAWAY,1022,3040,16.3,5137,6268
DORSETT,1022,3040,20,6161,5121
CAINE,1022,3040,25.1,7544,4066
DEVAUGHN,1022,3040,50.7,13771,2017
DUHART,1022,3040,77.7,19118,1316
PIPKINS,1021,3045,50.1,13658,2037
PEARSALL,1020,3046,21.9,6681,4661
LEFTWICH,1020,3046,27.4,8185,3728
SURRATT,1019,3048,22.7,6889,4495
CHARITY,1019,3048,70.7,17895,1442
SESSIONS,1018,3050,14.1,4528,7204
PRYCE,1018,3050,47.5,13085,2144
CALIXTE,1018,3050,88.3,21209,1153
DOWLING,1017,3053,6.5,2137,15581
SPEAKS,1017,3053,31.2,9189,3264
TORAIN,1017,3053,95,22443,1070
RAWLINS,1016,3056,16.5,5199,6173
BRAZIL,1016,3056,20.1,6225,5059
DEWS,1016,3056,51.3,13989,1979
