Name,Count,Rank,Percent,Overall_Rank,Total_Count
VALVERDE,5839,665,88.1,4863,6628
COLLADO,5825,666,85,4735,6854
ARANA,5814,667,83.6,4660,6957
NOLASCO,5809,668,86.4,4803,6720
ROBERTS,5786,669,1.6,45,366215
CARVAJAL,5766,670,89.9,5024,6411
PAULINO,5763,671,73.5,4192,7840
MADERA,5759,672,80.4,4549,7160
MERAZ,5753,673,94.2,5252,6106
CAMARGO,5747,674,88.1,4949,6520
PINTO,5731,675,32.8,1883,17488
ISLAS,5709,676,94.6,5316,6033
MAGALLANES,5697,677,90.5,5116,6294
PLASCENCIA,5696,678,97.4,5469,5846
VILLALPANDO,5675,679,93.9,5307,6041
BARELA,5673,680,83.2,4749,6822
ALCANTARA,5666,681,69.8,4017,8112
QUESADA,5666,681,85.8,4880,6603
SANTOYO,5649,683,93.7,5319,6032
JORDAN,5640,684,2.9,105,197212
ANGELES,5637,685,63.5,3676,8873
LOVATO,5623,686,75.6,4407,7437
RAMIRES,5619,687,96.4,5490,5827
FRAUSTO,5596,688,93.8,5368,5968
SARABIA,5589,689,90.6,5203,6170
LOZADA,5568,690,85.4,4945,6521
ZAYAS,5567,691,86.8,5025,6410
PHILLIPS,5559,692,1.6,47,351848
FRANCISCO,5546,693,30.9,1833,17976
JAQUEZ,5540,694,93.4,5402,5934
LIMA,5514,695,40.7,2449,13539
CARTER,5511,696,1.5,46,362548
PALACIO,5506,697,80.3,4731,6860
CARTAGENA,5501,698,92.1,5363,5974
MANRIQUEZ,5479,699,92.3,5402,5934
SAMANIEGO,5456,700,86.4,5101,6314
PELAYO,5453,701,90.1,5295,6054
MONTEMAYOR,5448,702,82.2,4860,6630
VILLATORO,5445,703,95.2,5572,5720
JARA,5437,704,85.5,5060,6359
SANTACRUZ,5423,705,87.6,5187,6188
MONCADA,5420,706,88.9,5257,6096
CASAREZ,5404,707,91.6,5430,5898
ABARCA,5400,708,92.6,5486,5830
GRIJALVA,5398,709,89.9,5342,6007
MORRIS,5393,710,1.7,56,311754
MAGDALENO,5388,711,93.2,5527,5780
URIAS,5378,712,91.8,5463,5857
PUENTES,5366,713,92.9,5529,5778
PINO,5353,714,55.4,3393,9656
CONDE,5339,715,70.4,4335,7581
MATIAS,5325,716,73,4476,7295
ALMARAZ,5319,717,94.4,5651,5634
VACA,5315,718,91.2,5485,5831
EVANS,5305,719,1.6,48,342237
CASANOVA,5289,720,70.2,4355,7533
GAITAN,5276,721,90.5,5490,5827
TERAN,5275,722,89.9,5452,5869
ORTA,5232,723,90.1,5502,5808
ROGERS,5211,724,1.8,61,294403
ZAMARRIPA,5174,725,93.7,5747,5522
OSUNA,5169,726,89.2,5516,5793
EDWARDS,5168,727,1.6,53,317070
RESTREPO,5166,728,90.8,5595,5692
OVIEDO,5162,729,93.2,5732,5540
QUILES,5149,730,91.1,5631,5654
MORGAN,5141,731,1.9,62,276400
MARTE,5133,732,84.3,5261,6090
COLLINS,5117,733,1.6,52,317848
CASTELLON,5109,734,91.9,5719,5557
ROYBAL,5088,735,81.2,5142,6263
OVALLE,5079,736,92.9,5792,5466
BORREGO,5071,737,89.6,5622,5662
VELARDE,5068,738,79.6,5056,6367
CASTANON,5063,739,94.3,5902,5368
DELTORO,5060,740,92,5763,5501
PALOMO,5028,741,88.1,5583,5705
QUEVEDO,5012,742,89.4,5676,5607
HARO,5008,743,89.4,5682,5602
GALICIA,4984,744,88.1,5629,5655
BAZAN,4980,745,82,5275,6070
FAVELA,4980,745,94.9,6034,5247
STEWART,4975,747,1.6,54,312899
LEIVA,4971,748,90.3,5760,5505
PARADA,4969,749,85.8,5520,5790
LOREDO,4967,750,92.9,5924,5349
BARAHONA,4967,750,93,5936,5338
CARRASQUILLO,4958,752,92.2,5892,5378
ORDAZ,4958,752,95.1,6070,5211
CALDERA,4956,754,87.4,5608,5673
POSADA,4956,754,90.6,5789,5469
MANZANO,4955,756,74.3,4830,6670
ABREGO,4954,757,92,5882,5387
BOCANEGRA,4954,757,94,6010,5272
MANCILLA,4946,759,90.5,5791,5467
ARAIZA,4933,760,93.4,6002,5284
VERDUGO,4913,761,88.7,5730,5542
AMEZCUA,4911,762,96.2,6180,5104
TALAVERA,4910,763,87.4,5670,5615
RAYA,4906,764,87.1,5653,5631
FERREIRA,4901,765,22,1465,22320
ALEJANDRO,4888,766,83.6,5468,5847
GALAN,4886,767,80.7,5290,6057
GURROLA,4883,768,93.8,6078,5205
IBANEZ,4881,769,81.1,5328,6018
MELGAR,4874,770,91.9,5977,5303
BUENROSTRO,4861,771,96.9,6259,5018
ARRIOLA,4827,772,78.6,5224,6140
SERVIN,4824,773,88.7,5824,5437
PABON,4816,774,87.9,5778,5481
OLIVERA,4792,775,74.7,5021,6412
ASCENCIO,4783,776,94.6,6227,5058
OZUNA,4779,777,92.6,6120,5162
PUGA,4772,778,91.3,6057,5224
JAMES,4758,779,2,80,233224
PIZARRO,4737,780,83.7,5627,5658
PARKER,4734,781,1.5,51,324246
OROPEZA,4729,782,94.3,6262,5015
MURO,4718,783,78.5,5339,6009
MONGE,4710,784,81.7,5541,5764
TURNER,4699,785,1.4,49,335663
DAVALOS,4692,786,91.4,6141,5135
VELIZ,4686,787,92,6188,5094
TENORIO,4685,788,74.4,5110,6301
DESANTIAGO,4683,789,96.7,6463,4845
SEVILLA,4679,790,74.5,5132,6281
BEJARANO,4677,791,92.2,6212,5071
VERDUZCO,4660,792,94.8,6373,4917
COTTO,4648,793,88.2,6013,5268
MURPHY,4628,794,1.5,58,300501
MENJIVAR,4620,795,95.9,6496,4819
ARANGO,4617,796,88.8,6086,5202
MANZANARES,4598,797,87.6,6032,5249
PINON,4596,798,89.6,6155,5127
MELCHOR,4591,799,83.5,5770,5498
DELAFUENTE,4590,800,86.2,5954,5324
DUQUE,4580,801,80,5569,5723
PINEDO,4559,802,94.1,6466,4843
LEIJA,4554,803,93.3,6426,4879
LUCAS,4549,804,4.5,275,100417
NUNO,4537,805,93,6428,4878
GASTELUM,4535,806,92.7,6410,4891
MICHEL,4532,807,21.1,1539,21487
CARRIZALES,4530,808,93.2,6439,4863
GALAVIZ,4529,809,94.1,6502,4815
ABEYTA,4506,810,80,5648,5635
KELLY,4505,811,1.7,69,260385
VANEGAS,4468,812,93.2,6523,4795
URRUTIA,4458,813,85.3,6055,5225
LAGUNAS,4456,814,95.8,6700,4651
LIZARRAGA,4448,815,93.8,6592,4741
AVELAR,4439,816,88.2,6249,5034
PALOMARES,4423,817,91.8,6499,4817
ESCALERA,4419,818,91.6,6491,4822
ORONA,4415,819,87.7,6252,5032
HERMOSILLO,4412,820,92.6,6563,4763
HUIZAR,4409,821,93.9,6641,4693
RASCON,4382,822,92.2,6573,4754
ANDINO,4379,823,90.3,6456,4849
GIRALDO,4372,824,91,6513,4807
RICHARDSON,4367,825,1.8,74,249533
NAZARIO,4364,826,85.1,6155,5127
LUEVANO,4356,827,93.6,6698,4652
SALVADOR,4352,828,49.3,3694,8827
DIMAS,4330,829,84.2,6136,5140
GARRIDO,4328,830,75.9,5589,5699
MEDELLIN,4300,831,90.8,6599,4738
RIOJAS,4299,832,91.8,6656,4684
PETERSON,4291,833,1.6,63,275041
AGUERO,4286,834,89.7,6546,4776
TOBAR,4278,835,86.7,6355,4933
ALEXANDER,4275,836,2.2,111,193443
CLAUDIO,4274,837,81.2,6018,5263
DELAO,4272,838,89.5,6550,4771
YEPEZ,4271,839,94.4,6849,4524
CHAIREZ,4265,840,97.1,7036,4391
LEOS,4245,841,89.5,6592,4741
MACHUCA,4238,842,94.3,6893,4492
SALMERON,4218,843,94.6,6935,4461
ALMAGUER,4213,844,92.5,6816,4553
LORA,4201,845,84.2,6287,4992
VICENTE,4200,846,65.9,5049,6374
COOK,4186,847,1.4,60,294795
BARBOZA,4185,848,65.7,5055,6371
BUSTILLOS,4180,849,93,6888,4496
TOSCANO,4179,850,54.5,4274,7673
GARCES,4179,850,83.5,6272,5004
WARD,4168,852,1.6,71,254121
CORONEL,4163,853,83.3,6279,4997
COOPER,4159,854,1.5,64,270097
MENESES,4155,855,73,5593,5695
ESQUEDA,4155,855,95.3,7077,4360
QUIROGA,4147,857,90.1,6750,4602
LUCIANO,4146,858,48.9,3848,8478
LUIS,4146,858,60.6,4737,6845
ALVARENGA,4142,860,92.5,6915,4476
ARREGUIN,4134,861,93.8,7013,4406
CHAPARRO,4124,862,93.1,6973,4431
BELL,4104,863,1.6,67,264752
ARVIZU,4100,864,92.1,6946,4451
CARRENO,4098,865,90.8,6869,4512
VIRAMONTES,4077,866,94.8,7157,4302
ANTONIO,4075,867,39.7,3200,10267
RIZO,4075,867,92.7,7030,4395
SENA,4067,869,59.6,4746,6825
CABAN,4058,870,83.4,6434,4868
ARAMBULA,4056,871,92.9,7063,4367
GARDUNO,4035,872,91.8,7028,4397
MORALEZ,4035,872,92.2,7048,4378
PAYAN,4028,874,84.3,6541,4780
GASPAR,4023,875,52.9,4327,7601
OBREGON,4015,876,90.1,6940,4457
TARANGO,4009,877,92.7,7127,4324
ROSS,4003,878,1.8,89,219961
BALDERRAMA,4002,879,89.4,6908,4479
ROLON,3994,880,88.1,6834,4534
GONSALEZ,3990,881,95.4,7334,4184
PENALOZA,3988,882,94.4,7279,4223
GUDINO,3982,883,95.2,7340,4181
LANDA,3979,884,69,5539,5765
RUBALCAVA,3974,885,94.4,7302,4208
ESQUIBEL,3972,886,84.4,6629,4708
CARPIO,3962,887,75.5,6031,5250
WOOD,3957,888,1.6,75,247299
BEDOLLA,3952,889,93.6,7276,4224
HOWARD,3949,890,1.5,70,254779
REY,3947,891,53.7,4450,7348
BENNETT,3944,892,1.6,78,239055
ALEGRIA,3943,893,89.5,7013,4406
BOJORQUEZ,3933,894,92.8,7258,4239
TURCIOS,3922,895,95.2,7450,4118
OCEGUERA,3922,895,96.2,7525,4078
CASTELLANO,3919,897,40.3,3361,9732
ALMEIDA,3916,898,29,2452,13523
LOPES,3914,899,24.4,2074,16029
DIAS,3910,900,28.2,2398,13847
IZQUIERDO,3902,901,91.8,7237,4251
BROOKS,3900,902,1.6,77,240751
BARCENAS,3900,902,93.6,7373,4166
ALBARRAN,3897,904,93.9,7403,4150
ALVA,3894,905,85.2,6796,4573
AGOSTO,3894,905,86.2,6860,4519
SANDERS,3888,907,1.8,88,220902
OQUENDO,3884,908,90.5,7170,4292
REED,3878,909,1.5,65,267443
MACEDO,3877,910,66.9,5512,5797
REZA,3877,910,82.3,6623,4712
CARDOSO,3870,912,52.6,4446,7361
COX,3857,913,1.5,72,253771
MANDUJANO,3857,913,96.8,7702,3983
BAILEY,3856,915,1.5,66,265916
SANMIGUEL,3849,916,83.9,6772,4588
CHAVES,3840,917,54.4,4602,7055
WATSON,3830,918,1.6,76,242432
RECINOS,3825,919,95,7609,4028
MONREAL,3821,920,88.2,7108,4334
GARNICA,3816,921,92.7,7452,4117
LABOY,3810,922,84.6,6885,4501
CASTREJON,3786,923,96.6,7826,3921
PERRY,3785,924,1.8,97,212644
DELAPAZ,3779,925,79.9,6611,4729
CERVANTEZ,3772,926,91.9,7482,4105
MIGUEL,3767,927,51.7,4484,7282
GRANADO,3765,928,89.5,7302,4208
FOSTER,3758,929,1.7,87,221040
CHARLES,3751,930,7.3,589,51518
IZAGUIRRE,3751,930,94.1,7700,3985
MELGOZA,3749,932,96.6,7916,3879
MONTESDEOCA,3747,933,94.5,7726,3966
MALAVE,3741,934,89.5,7344,4178
PERES,3730,935,77.8,6528,4793
FABIAN,3720,936,34,3034,10951
OLIVER,3718,937,3.3,248,111641
GRAY,3716,938,1.6,79,236713
DORADO,3715,939,90.2,7452,4117
PERAZA,3712,940,92.7,7660,4005
DURON,3703,941,84.8,7063,4367
CERNA,3703,941,92.1,7625,4020
GRIMALDO,3693,943,93.1,7726,3966
GURULE,3685,944,80.2,6760,4596
CARO,3681,945,72.9,6236,5052
CAMPA,3679,946,83.8,7038,4389
BERUMEN,3664,947,92,7702,3983
LECHUGA,3658,948,94.4,7925,3873
CASTANO,3646,949,76.9,6596,4739
CALVO,3632,950,69.6,6065,5218
HUGHES,3624,951,1.6,83,229390
LAZARO,3604,952,63.1,5581,5709
MARMOLEJO,3594,953,93.9,8000,3828
TALAMANTES,3587,954,92,7867,3901
GALLO,3583,955,16.9,1560,21149
SORTO,3583,955,95.3,8123,3760
ENCARNACION,3582,957,76.2,6633,4703
BURCIAGA,3580,958,94.8,8082,3778
UMANA,3578,959,90.7,7762,3947
ZENDEJAS,3578,959,96.3,8214,3714
MOREIRA,3572,961,56.1,5059,6363
ROA,3570,962,78.2,6802,4565
OLMEDO,3565,963,93.4,8017,3816
CATALAN,3561,964,85.3,7358,4173
ELIZALDE,3558,965,91.6,7902,3886
MAGALLON,3557,966,94.3,8092,3774
GOMES,3540,967,17.2,1606,20532
SAIZ,3539,968,82.6,7181,4285
SARAVIA,3531,969,93,8057,3795
COLIN,3528,970,63.2,5697,5583
SISNEROS,3524,971,84.4,7347,4177
SULLIVAN,3515,972,1.6,92,215640
CIFUENTES,3513,973,93.3,8111,3766
RUSSELL,3512,974,1.6,93,215432
GALLEGO,3510,975,78.6,6930,4465
VELOZ,3505,976,93.3,8128,3757
GOVEA,3503,977,91.2,7986,3839
CHAIDEZ,3499,978,96.1,8357,3640
TELLES,3498,979,77.3,6850,4523
PELAEZ,3498,979,86.4,7574,4048
SIMON,3487,981,4.7,383,74839
ALMAZAN,3484,982,80.9,7154,4304
COSME,3472,983,83.9,7420,4140
PIZANO,3468,984,92.1,8110,3767
SUAZO,3463,985,83.8,7430,4133
PALAFOX,3427,986,89.5,8003,3827
BARRIGA,3427,986,92.3,8219,3711
AHUMADA,3425,988,93.1,8276,3679
ARMAS,3422,989,79,7110,4333
CASIANO,3417,990,84.8,7607,4030
FREGOSO,3415,991,95.1,8450,3590
AGUILA,3400,992,78.6,7122,4326
GUADARRAMA,3400,992,97,8633,3506
GUADALUPE,3396,994,91.7,8231,3704
HENDERSON,3383,995,1.6,101,210094
SOLER,3378,996,78.2,7135,4319
BORGES,3376,997,32.8,3196,10282
SIGALA,3373,998,92.2,8321,3660
COBOS,3365,999,90.1,8164,3736
ALVARES,3356,1000,91,8266,3687
ALEJO,3350,1001,82.1,7520,4081
RUANO,3348,1002,89.2,8134,3754
PLAZA,3342,1003,71,6631,4705
PRICE,3340,1004,1.5,84,228756
LAMAS,3332,1005,84.1,7732,3962
LAGUNA,3332,1005,85.3,7858,3906
ELLIS,3329,1007,1.8,121,181934
BRUNO,3327,1008,11.6,1119,28729
FISHER,3322,1009,1.6,100,210279
CALZADA,3320,1010,92,8418,3607
COLUNGA,3315,1011,92.4,8454,3589
MARAVILLA,3311,1012,88.4,8147,3747
PASCUAL,3308,1013,43.9,4354,7536
MAES,3299,1014,58.5,5644,5640
MONZON,3298,1015,78.8,7336,4183
DEHOYOS,3296,1016,92.6,8524,3560
GRAJEDA,3296,1016,93.6,8603,3520
LOZOYA,3294,1018,96.1,8798,3429
LONG,3285,1019,1.5,86,223494
JAVIER,3284,1020,49.8,4891,6594
AYON,3278,1021,89.6,8323,3659
AVENDANO,3275,1022,91.3,8462,3586
CABELLO,3268,1023,84.1,7902,3886
BORJA,3266,1024,60.8,5895,5376
LUNG,3264,1025,44.9,4496,7263
GANDARA,3264,1025,89.8,8363,3636
MCDONALD,3258,1027,1.9,127,176094
ANTUNEZ,3257,1028,89.8,8377,3628
MUNOS,3255,1029,90.8,8462,3586
SILVAS,3250,1030,81.1,7657,4006
STEVENS,3247,1031,1.8,122,181417
CANCHOLA,3246,1032,91.6,8557,3545
CANDELARIO,3236,1033,86.7,8166,3734
ESCOTO,3236,1033,89.2,8382,3627
ARZOLA,3229,1035,94.1,8789,3433
REYNOLDS,3227,1036,1.6,106,195598
MOREL,3223,1037,51.1,5104,6309
PIEDRA,3215,1038,91.4,8607,3518
DELREAL,3210,1039,95.3,8932,3367
GUSMAN,3209,1040,79.1,7563,4055
DELCID,3209,1040,95,8907,3379
DANIEL,3208,1042,4.3,380,75135
FUNES,3205,1043,89.7,8490,3574
MEJIAS,3203,1044,91.5,8647,3499
PATTERSON,3197,1045,1.6,104,198557
JACQUEZ,3194,1046,89.7,8517,3562
LANDAVERDE,3192,1047,95.2,8968,3353
TOPETE,3192,1047,95.7,9008,3336
MELENDREZ,3190,1049,90,8560,3544
CESPEDES,3189,1050,89.9,8551,3547
VIZCARRA,3187,1051,89.3,8502,3570
CASARES,3185,1052,89.7,8545,3549
GRAHAM,3183,1053,1.6,108,194074
BRICENO,3183,1053,91,8650,3498
CAUDILLO,3174,1055,89.3,8537,3554
BUTLER,3163,1056,1.5,98,210879
FELIZ,3149,1057,88.4,8519,3561
MYERS,3148,1058,1.4,85,224824
ARRIETA,3146,1059,85.8,8314,3665
AGUINAGA,3138,1060,92.4,8868,3395
ALATORRE,3137,1061,93.8,8986,3345
BARNES,3135,1062,1.5,99,210426
SALGUERO,3135,1062,93.4,8959,3356
JORGE,3133,1064,64.5,6450,4855
PAIZ,3133,1064,86.6,8396,3619
GASCA,3133,1064,91.8,8835,3413
PLATA,3131,1067,80.4,7883,3896
HAMILTON,3129,1068,1.6,107,194331
WEST,3129,1068,1.7,115,188464
WALLACE,3128,1070,1.6,113,190760
HARRISON,3125,1071,1.8,128,175577
CELAYA,3120,1072,85.2,8319,3662
QUIJADA,3120,1072,92.7,8934,3365
HARD,3116,1074,45.6,4744,6831
MELO,3110,1075,46.1,4782,6743
CORIA,3108,1076,83.9,8227,3706
ENCISO,3106,1077,89.1,8683,3485
CASTORENA,3104,1078,91.9,8913,3377
ENCINAS,3102,1079,85.5,8371,3630
TINAJERO,3101,1080,97.1,9357,3195
GORDON,3099,1081,2,151,154934
ASTORGA,3099,1081,91.3,8872,3394
DAMIAN,3096,1083,66.9,6719,4631
RAYGOZA,3080,1084,96.7,9379,3186
ARZATE,3074,1085,96.2,9361,3194
NERI,3073,1086,48.9,5133,6280
ZERMENO,3073,1086,94.3,9200,3260
HENRY,3066,1088,1.9,142,161392
POWELL,3053,1089,1.4,91,216553
AGUIAR,3040,1090,43.3,4616,7027
PASILLAS,3032,1091,96.2,9467,3151
MARINO,3030,1092,9.9,1042,30735
HINOJOS,3026,1093,92.7,9187,3265
SIMMONS,3025,1094,1.5,103,201650
FONTANEZ,3025,1094,91.7,9109,3298
PLACENCIA,3017,1096,92.1,9154,3277
REAL,3012,1097,53.3,5631,5654
VIVEROS,3009,1098,93.7,9314,3213
GUTIERRES,3008,1099,95,9417,3167
COLEMAN,3004,1100,1.4,102,208624
VILLALBA,3004,1100,91.4,9129,3285
ALMODOVAR,3003,1102,88.7,8889,3387
WONG,3002,1103,3,277,99392
SOTOMAYOR,2994,1104,87.4,8808,3424
ZURITA,2994,1104,92.8,9287,3227
CELIS,2991,1106,82,8343,3649
COSTA,2987,1107,8.5,900,35227
ADAMES,2985,1108,90.8,9125,3288
MENDOSA,2976,1109,91.1,9174,3268
GRANILLO,2965,1110,89.9,9105,3299
MURRAY,2962,1111,1.7,123,178414
TRISTAN,2959,1112,83.9,8586,3528
VALERO,2956,1113,81.5,8377,3628
NOVOA,2954,1114,90.5,9192,3263
GOTO,2945,1115,62.7,6639,4695
ZACARIAS,2943,1116,90.3,9200,3260
GLORIA,2941,1117,71.5,7468,4112
SEDILLO,2932,1118,86.2,8860,3400
GAMINO,2930,1119,90,9215,3255
AVITIA,2922,1120,96.1,9817,3041
TOLENTINO,2915,1121,38,4271,7679
MARSHALL,2906,1122,1.6,125,177213
ALDERETE,2906,1122,90,9279,3229
ATENCIO,2905,1124,73.9,7794,3933
PALMER,2903,1125,1.9,158,150407
CARCAMO,2898,1126,92.9,9567,3118
CERON,2898,1126,94.5,9729,3066
BATRES,2897,1128,92.1,9479,3146
BORRERO,2894,1129,86.6,8994,3342
YANES,2891,1130,82.2,8615,3516
CANAS,2890,1131,86.5,9002,3340
LAUREANO,2889,1132,86.3,8977,3349
HUERTAS,2878,1133,89.7,9325,3209
LEYBA,2877,1134,79.5,8396,3619
FELIPE,2876,1135,72.7,7740,3958
CARILLO,2871,1136,71.8,7680,3997
GRULLON,2869,1137,95.4,9895,3008
ROSE,2865,1138,1.9,168,146924
ESPITIA,2865,1138,94.9,9869,3018
JENKINS,2864,1140,1.3,95,213737
FRAIRE,2861,1141,92.6,9654,3089
AMEZQUITA,2852,1142,96.5,10059,2956
BARROSO,2847,1143,78.5,8377,3628
CARBALLO,2847,1143,88.4,9299,3222
ALEJANDRE,2845,1145,96.1,10043,2960
ALBERTO,2844,1146,64.7,7026,4398
PEGUERO,2844,1146,94.8,9922,3001
TOBIAS,2842,1148,21.7,2526,13113
LONDONO,2839,1149,90.4,9491,3141
VILLAR,2838,1150,69.2,7494,4100
MENDIETA,2837,1151,92.2,9690,3076
REVELES,2833,1152,92.3,9712,3069
TAVARES,2832,1153,26.8,3130,10583
PASTRANA,2832,1153,86.1,9118,3291
BOBADILLA,2832,1153,89.3,9413,3170
LEPE,2826,1156,95,9992,2976
ARGUELLES,2823,1157,81.2,8705,3475
VILLEDA,2819,1158,96,10107,2936
JACINTO,2810,1159,66.1,7237,4251
ALMENDAREZ,2808,1160,91.2,9682,3078
DIEGO,2802,1161,72.5,7941,3864
CAMPUZANO,2796,1162,91.1,9712,3069
RAEL,2795,1163,80.3,8688,3482
TERRONES,2793,1164,91,9708,3070
ERAZO,2791,1165,93.3,9953,2991
MURGUIA,2784,1166,93.1,9957,2990
MORFIN,2783,1167,92.5,9895,3008
COLE,2779,1168,1.5,116,187793
CORDOBA,2776,1169,90.7,9744,3061
HAYES,2775,1170,1.5,117,187473
GALDAMEZ,2771,1171,95,10155,2917
CENICEROS,2760,1172,94.7,10167,2913
TREVIZO,2750,1173,95.9,10292,2869
GIBSON,2748,1174,1.5,119,184420
NAVARRETTE,2745,1175,86.9,9442,3159
NOYOLA,2739,1176,94.9,10248,2885
GORDILLO,2732,1177,90.9,9907,3004
CLEMENTE,2731,1178,36.6,4402,7453
CUEVA,2728,1179,87.4,9555,3122
ALCAZAR,2727,1180,89.6,9814,3042
BENITES,2727,1180,92.2,10049,2958
GERMAN,2723,1182,18.4,2260,14769
OSPINA,2714,1183,93.1,10163,2915
NAVAS,2712,1184,80.8,8965,3355
KENNEDY,2695,1185,1.6,130,171636
FORD,2694,1186,1.5,124,178397
GARDEA,2690,1187,91.8,10119,2931
HOYOS,2688,1188,91.7,10121,2930
CANCEL,2686,1189,84,9353,3197
GEORGE,2683,1190,2.2,227,119778
QUIJANO,2678,1191,72.6,8260,3689
SIMPSON,2674,1192,1.7,145,158241
SAEZ,2669,1193,86.5,9661,3087
ZAMORANO,2667,1194,95,10494,2808
SIMENTAL,2665,1195,94.1,10424,2832
WELLS,2662,1196,1.6,131,170635
FRAGOSO,2662,1196,86,9630,3097
GARZON,2662,1196,88.7,9916,3002
HIGUERA,2658,1199,84.1,9442,3159
VICTORIA,2654,1200,54.2,6401,4899
ANDUJAR,2646,1201,90.8,10166,2914
MARRUFO,2642,1202,94.5,10524,2797
VIRGEN,2638,1203,94.6,10557,2788
VILLALTA,2635,1204,92.8,10408,2838
ADORNO,2631,1205,83,9410,3171
SEGARRA,2631,1205,85,9630,3097
TORIBIO,2620,1207,83.1,9458,3154
JEREZ,2619,1208,92.2,10389,2842
WOODS,2617,1209,1.6,133,168814
MASON,2612,1210,1.7,149,155484
GILL,2604,1211,3.8,430,68699
MAZARIEGOS,2604,1211,94.6,10665,2753
OLEA,2603,1213,87.9,10034,2963
FRAGA,2600,1214,66.8,7888,3894
GRIFFIN,2593,1215,1.4,114,190636
SAINZ,2593,1215,83,9546,3124
TUCKER,2591,1217,1.6,139,162933
CARRERO,2582,1218,84.6,9774,3053
VIDALES,2582,1218,92.7,10570,2786
MARCANO,2581,1220,79.4,9232,3249
BURNS,2578,1221,1.6,141,162153
MERCEDES,2577,1222,92.5,10570,2786
LEMOS,2572,1223,56.6,6820,4547
VASQUES,2572,1223,88.1,10142,2920
VILLAGRAN,2571,1225,94.2,10730,2730
FERMIN,2567,1226,77.2,9036,3326
ALMANZAR,2566,1227,92.3,10583,2781
MOLINAR,2560,1228,83.6,9736,3064
CALLE,2555,1229,85.1,9909,3003
MEDEL,2547,1230,82,9607,3105
REYNAGA,2546,1231,95.6,10964,2663
FABELA,2526,1232,88.8,10375,2846
ZABALA,2520,1233,72,8650,3498
SUSTAITA,2520,1233,94.4,10937,2670
BRYANT,2518,1235,1.4,120,183761
ORTEZ,2518,1235,85.1,10043,2960
ZAZUETA,2518,1235,95.2,11023,2646
GABRIEL,2505,1238,11.4,1482,22013
MARCIAL,2503,1239,85.3,10114,2933
TARIN,2501,1240,79.7,9502,3138
CARD,2495,1241,19.9,2652,12532
MAURICIO,2487,1242,71.9,8754,3457
PORTER,2478,1243,1.6,148,156848
WAGNER,2472,1244,1.6,152,154516
DANIELS,2470,1245,1.8,180,138776
LLANES,2470,1245,76.4,9272,3231
VALLEJOS,2467,1247,82.2,9922,3001
SOLTERO,2466,1248,92.6,10969,2662
MATAMOROS,2466,1248,93.3,11035,2643
PLASENCIA,2464,1250,92.1,10920,2674
DIXON,2463,1251,1.6,156,152015
ARCINIEGA,2458,1252,93.4,11080,2632
STONE,2457,1253,1.6,162,149802
MAREZ,2446,1254,88.2,10606,2773
RONQUILLO,2442,1255,67.8,8426,3602
LUERA,2442,1255,91,10888,2683
LANDIN,2441,1257,64.7,8103,3770
CASIAS,2440,1258,85.2,10307,2865
LOBATO,2437,1259,77.8,9520,3132
FERGUSON,2433,1260,1.7,173,142256
FARFAN,2433,1260,89,10719,2734
MANCHA,2432,1262,87.4,10578,2783
COBIAN,2429,1263,92.9,11126,2616
GRANT,2426,1264,1.8,192,134034
FREEMAN,2424,1265,1.5,140,162686
JIMINEZ,2421,1266,85,10363,2848
REA,2419,1267,17.6,2423,13708
CORTINAS,2417,1268,91.1,11000,2652
SANTIBANEZ,2417,1268,95.5,11416,2532
POMPA,2401,1270,67.9,8571,3537
NICHOLS,2399,1271,1.7,174,141936
ALAS,2398,1272,89,10863,2693
BALBUENA,2397,1273,87.7,10722,2733
VILLAVICENCIO,2394,1274,85.8,10543,2791
RUBALCABA,2393,1275,92.5,11227,2588
GAMA,2389,1276,77.1,9630,3097
ARCOS,2385,1277,94.1,11405,2534
OWENS,2381,1278,1.4,126,176334
HUNTER,2378,1279,1.5,153,154410
ROBERTSON,2375,1280,1.6,159,150299
RICHARDS,2375,1280,1.9,215,125653
LLANOS,2373,1282,84.6,10501,2806
GILBERT,2372,1283,2.1,243,112406
GABALDON,2369,1284,83.7,10424,2832
WASHINGTON,2364,1285,1.4,138,163036
CALIXTO,2362,1286,91.6,11255,2579
BEDOYA,2358,1287,91.2,11239,2585
HUNT,2356,1288,1.6,157,151986
SPENCER,2353,1289,1.8,189,134443
ALCOCER,2350,1290,91.5,11295,2567
ARCEO,2349,1291,76.6,9716,3068
ARECHIGA,2346,1292,92.7,11423,2531
VILLELA,2345,1293,88.8,11042,2641
OLIVEROS,2344,1294,78.6,9984,2981
PEREYRA,2343,1295,85.8,10725,2731
MANRIQUE,2343,1295,86,10753,2723
CASTILLEJA,2340,1297,92.9,11469,2519
DAVID,2331,1298,6,818,38659
BARRERAS,2328,1299,84.2,10629,2766
BAILON,2328,1299,87.7,10986,2656
LICEA,2328,1299,95.4,11758,2441
MANUEL,2326,1302,9.6,1337,24227
PETERS,2322,1303,1.7,190,134231
MEYER,2320,1304,1.6,163,149664
VALTIERRA,2320,1304,94.5,11709,2454
TAFOLLA,2319,1306,91.2,11375,2542
RETANA,2319,1306,95,11753,2442
BARCIA,2313,1308,72.5,9370,3190
SOLARES,2308,1309,90.4,11344,2554
CABRALES,2306,1310,89.9,11307,2564
WEBB,2305,1311,1.4,137,163481
